GER-POT;Nome;Posições Preferidas;Idade;ano;page;selecao
7175.0;Aboubakar Kamara;ATA;24.0;2018;10;18
7176.0;Jean-Luc Dompé;PEPD;24.0;2018;10;18
7174.0;Yoann Barbet;ZAGLE;26.0;2018;10;18
;;;;2018;10;18
;;;;2018;10;18
7174.0;Jonathan Gradit;ZAGLD;26.0;2018;10;18
7172.0;Jean-David Beauguel;ATA;27.0;2018;10;18
7179.0;Serhou Guirassy;ATAPEPD;23.0;2018;10;18
7174.0;Jimmy Cabot;MDPD;25.0;2018;10;18
7171.0;William Dutoit;GOL;30.0;2018;10;18
;;;;2018;1;21
;;;;2018;1;21
8992.0;Marc-André ter Stegen;GOL;27.0;2018;1;21
8989.0;Toni Kroos;MC;29.0;2018;1;21
8888.0;Marco Reus;MEIMEATA;30.0;2018;1;21
8888.0;Mats Hummels;ZAG;30.0;2018;1;21
8888.0;Manuel Neuer;GOL;33.0;2018;1;21
;;;;2018;1;21
;;;;2018;1;21
8692.0;Leroy Sané;PE;23.0;2018;1;21
8688.0;Joshua Kimmich;LDMCVOL;24.0;2018;1;21
8686.0;Thomas Müller;MEIMDPDSA;29.0;2018;1;21
8585.0;Mesut Özil;MEIPD;30.0;2018;1;21
8490.0;Niklas Süle;ZAG;24.0;2018;1;21
;;;;2018;1;21
;;;;2018;1;21
8487.0;Timo Werner;ATA;23.0;2018;1;21
8488.0;Leon Goretzka;MCMEIVOL;24.0;2018;1;21
8487.0;Serge Gnabry;MDMEPEPD;24.0;2018;1;21
8484.0;İlkay Gündoğan;MCVOL;28.0;2018;1;21
8484.0;Jérôme Boateng;ZAG;31.0;2018;1;21
;;;;2018;1;21
;;;;2018;1;21
8484.0;Sami Khedira;MCVOL;32.0;2018;1;21
8390.0;Kai Havertz;MEIMD;20.0;2018;1;21
8388.0;Julian Brandt;MEMEIMD;23.0;2018;1;21
8386.0;Julian Draxler;MCPEMEMEI;25.0;2018;1;21
8386.0;Timo Horn;GOL;26.0;2018;1;21
;;;;2018;1;21
;;;;2018;1;21
8384.0;Oliver Baumann;GOL;29.0;2018;1;21
8386.0;Bernd Leno;GOL;27.0;2018;1;21
8383.0;Max Kruse;SAATAMEI;31.0;2018;1;21
8287.0;Jonathan Tah;ZAG;23.0;2018;1;21
8285.0;Kerem Demirbay;MC;26.0;2018;1;21
;;;;2018;1;21
;;;;2018;1;21
8284.0;Antonio Rüdiger;ZAG;26.0;2018;1;21
8282.0;Karim Bellarabi;MD;29.0;2018;1;21
8283.0;Kevin Volland;ATAPDPE;27.0;2018;1;21
8283.0;Mario Götze;SAMEIMC;27.0;2018;1;21
8283.0;Kevin Trapp;GOL;29.0;2018;1;21
;;;;2018;2;21
;;;;2018;2;21
8283.0;Ralf Fährmann;GOL;30.0;2018;2;21
8282.0;Lars Bender;VOLLDMC;30.0;2018;2;21
8183.0;Matthias Ginter;ZAGVOL;25.0;2018;2;21
8182.0;Christoph Kramer;VOLMC;28.0;2018;2;21
8182.0;Nico Schulz;ADEMELE;26.0;2018;2;21
;;;;2018;2;21
;;;;2018;2;21
8183.0;Shkodran Mustafi;ZAG;27.0;2018;2;21
8181.0;Lars Stindl;SA;31.0;2018;2;21
8181.0;Benedikt Höwedes;ZAGLE;31.0;2018;2;21
8181.0;Sven Bender;ZAGVOL;30.0;2018;2;21
8085.0;Maximilian Eggestein;MCMEIVOL;22.0;2018;2;21
;;;;2018;2;21
;;;;2018;2;21
8084.0;Julian Weigl;VOLZAG;24.0;2018;2;21
8081.0;Marcel Halstenberg;LE;27.0;2018;2;21
8085.0;Emre Can;MCVOL;25.0;2018;2;21
8080.0;Kevin Vogt;ZAG;27.0;2018;2;21
8080.0;Sven Ulreich;GOL;31.0;2018;2;21
;;;;2018;2;21
;;;;2018;2;21
7987.0;Thilo Kehrer;ZAGLDLE;22.0;2018;2;21
7985.0;Mahmoud Dahoud;MCVOL;23.0;2018;2;21
7984.0;Niklas Stark;ZAGVOL;24.0;2018;2;21
7980.0;Jonas Hofmann;MEIMDME;27.0;2018;2;21
7979.0;Jonas Hector;LEVOL;29.0;2018;2;21
;;;;2018;2;21
;;;;2018;2;21
7983.0;Maximilian Arnold;MCVOLMEI;25.0;2018;2;21
7983.0;Loris Karius;GOL;26.0;2018;2;21
7981.0;Danny da Costa;ADDMDLD;26.0;2018;2;21
7980.0;Diego Demme;VOLMC;27.0;2018;2;21
7979.0;Mark Uth;ATAPDMD;28.0;2018;2;21
;;;;2018;2;21
;;;;2018;2;21
7979.0;Daniel Didavi;MEIMC;29.0;2018;2;21
7979.0;Benjamin Hübner;ZAG;30.0;2018;2;21
7979.0;Sebastian Rudy;VOLMCLD;29.0;2018;2;21
7885.0;Nadiem Amiri;MEIMC;22.0;2018;2;21
7884.0;Lukas Klostermann;LDLE;23.0;2018;2;21
;;;;2018;3;21
;;;;2018;3;21
7882.0;Maximilian Philipp;ATASAMEMEI;25.0;2018;3;21
7883.0;Davie Selke;ATA;24.0;2018;3;21
7882.0;Max Meyer;MCME;23.0;2018;3;21
7881.0;Leonardo Bittencourt;MEIMCME;25.0;2018;3;21
7879.0;Alexander Schwolow;GOL;27.0;2018;3;21
;;;;2018;3;21
;;;;2018;3;21
7878.0;Daniel Ginczek;ATA;28.0;2018;3;21
7878.0;Pascal Groß;MCMEI;28.0;2018;3;21
7878.0;Ron-Robert Zieler;GOL;30.0;2018;3;21
7878.0;Sandro Wagner;ATA;31.0;2018;3;21
7878.0;Nils Petersen;ATA;30.0;2018;3;21
;;;;2018;3;21
;;;;2018;3;21
7878.0;Daniel Schwaab;ZAG;31.0;2018;3;21
7878.0;Mario Gómez;ATA;34.0;2018;3;21
7878.0;Daniel Baier;VOLMC;35.0;2018;3;21
7781.0;Marius Wolf;MDLDMCME;24.0;2018;3;21
7780.0;Dominik Kohr;VOLMC;25.0;2018;3;21
;;;;2018;3;21
;;;;2018;3;21
7780.0;Philipp Max;LEADEME;25.0;2018;3;21
7777.0;Tobias Strobl;VOLZAG;29.0;2018;3;21
7782.0;Mitchell Weiser;LDMD;25.0;2018;3;21
7778.0;Niclas Füllkrug;ATA;26.0;2018;3;21
7778.0;Christopher Schindler;ZAG;29.0;2018;3;21
;;;;2018;3;21
;;;;2018;3;21
7778.0;Sebastian Rode;VOLMC;28.0;2018;3;21
7777.0;Michael Esser;GOL;31.0;2018;3;21
7777.0;Patrick Herrmann;MDPD;28.0;2018;3;21
7777.0;André Schürrle;MEPEMD;28.0;2018;3;21
7778.0;Marvin Plattenhardt;LEME;27.0;2018;3;21
;;;;2018;3;21
;;;;2018;3;21
7777.0;Danny Latza;MCVOL;29.0;2018;3;21
7777.0;Marcel Schmelzer;LE;31.0;2018;3;21
7777.0;Simon Terodde;ATA;31.0;2018;3;21
7777.0;Serdar Tasci;ZAG;32.0;2018;3;21
7676.0;Lukas Rupp;MCMD;28.0;2018;3;21
;;;;2018;4;21
;;;;2018;4;21
7685.0;Florian Neuhaus;MC;22.0;2018;4;21
7683.0;Waldemar Anton;ZAGVOL;23.0;2018;4;21
7684.0;Benjamin Henrichs;LDLEMD;22.0;2018;4;21
7681.0;Timo Baumgartl;ZAGLD;23.0;2018;4;21
7681.0;Yannick Gerhardt;MCLE;25.0;2018;4;21
;;;;2018;4;21
;;;;2018;4;21
7678.0;Dominique Heintz;ZAG;26.0;2018;4;21
7677.0;Amin Younes;PE;26.0;2018;4;21
7679.0;Robin Knoche;ZAG;27.0;2018;4;21
7677.0;Felix Klaus;PDPEMDME;26.0;2018;4;21
7678.0;Lars Unnerstall;GOL;29.0;2018;4;21
;;;;2018;4;21
;;;;2018;4;21
7676.0;Marco Höger;VOLMC;29.0;2018;4;21
7676.0;Philipp Bargfrede;VOL;30.0;2018;4;21
7676.0;Holger Badstuber;ZAGVOL;30.0;2018;4;21
7676.0;Tony Jantschke;ZAGLD;29.0;2018;4;21
7676.0;Daniel Brosinski;LDADDLE;31.0;2018;4;21
;;;;2018;4;21
;;;;2018;4;21
7676.0;Sebastian Langkamp;ZAG;31.0;2018;4;21
7676.0;Fin Bartels;MDSAME;32.0;2018;4;21
7676.0;Thomas Kraft;GOL;31.0;2018;4;21
7676.0;Gonzalo Castro;MCVOL;32.0;2018;4;21
7676.0;Christian Gentner;MCVOLMEI;34.0;2018;4;21
;;;;2018;4;21
;;;;2018;4;21
7676.0;Aaron Hunt;MEIMCMD;33.0;2018;4;21
7587.0;Arne Maier;MCVOL;20.0;2018;4;21
7582.0;Felix Uduokhai;ZAG;22.0;2018;4;21
7582.0;Suat Serdar;MCVOLMEI;22.0;2018;4;21
7578.0;Robin Gosens;MELE;25.0;2018;4;21
;;;;2018;4;21
;;;;2018;4;21
7578.0;Rani Khedira;ZAGVOL;25.0;2018;4;21
7575.0;Florian Niederlechner;ATA;28.0;2018;4;21
7578.0;Janik Haberer;MCMDME;25.0;2018;4;21
7581.0;Kevin Akpoguma;ZAG;24.0;2018;4;21
7575.0;Marc Schnatterer;MDME;33.0;2018;4;21
;;;;2018;5;21
;;;;2018;5;21
7581.0;Marc-Oliver Kempf;ZAG;24.0;2018;5;21
7576.0;Christian Günter;LEADE;26.0;2018;5;21
7576.0;Erik Durm;ADDADELELD;27.0;2018;5;21
7576.0;Stefan Bell;ZAG;28.0;2018;5;21
7575.0;Hanno Behrens;MCVOL;29.0;2018;5;21
;;;;2018;5;21
;;;;2018;5;21
7575.0;Tolgay Arslan;VOLMC;29.0;2018;5;21
7575.0;Manuel Gulde;ZAG;28.0;2018;5;21
7575.0;Bastian Oczipka;ADELEME;30.0;2018;5;21
7575.0;Marcel Risse;MDLD;29.0;2018;5;21
7575.0;Nicolai Müller;MDME;31.0;2018;5;21
;;;;2018;5;21
;;;;2018;5;21
7575.0;Lukas Podolski;MEIATAPD;34.0;2018;5;21
7575.0;Bastian Schweinsteiger;ZAGVOL;35.0;2018;5;21
7478.0;Alexander Hack;ZAG;26.0;2018;5;21
7476.0;Sinan Gümüş;MDATA;25.0;2018;5;21
7477.0;Erik Thommy;MEMEIMD;25.0;2018;5;21
;;;;2018;5;21
;;;;2018;5;21
7479.0;Luca Waldschmidt;SAMEI;23.0;2018;5;21
7476.0;Christian Mathenia;GOL;27.0;2018;5;21
7480.0;Levin Öztunalı;MDPDMC;23.0;2018;5;21
7474.0;Jérôme Gondorf;MCVOL;31.0;2018;5;21
7474.0;André Hahn;MDATA;29.0;2018;5;21
;;;;2018;5;21
;;;;2018;5;21
7474.0;Rafael Czichos;ZAGLE;29.0;2018;5;21
7477.0;Kevin Möhwald;MCMEI;26.0;2018;5;21
7479.0;Marc Stendera;MCMEIVOL;23.0;2018;5;21
7475.0;Philipp Klement;MEIMCMD;27.0;2018;5;21
7474.0;Julian Korb;LDADDMD;27.0;2018;5;21
;;;;2018;5;21
;;;;2018;5;21
7474.0;Marvin Bakalorz;VOLMC;29.0;2018;5;21
7477.0;Johannes Geis;VOLZAGMC;26.0;2018;5;21
7475.0;Sonny Kittel;PEMEI;26.0;2018;5;21
7474.0;Dominick Drexler;MEIMCME;29.0;2018;5;21
7475.0;Lasse Sobiech;ZAG;28.0;2018;5;21
;;;;2018;6;21
;;;;2018;6;21
7474.0;Christian Clemens;MDME;28.0;2018;6;21
7474.0;Reinhold Yabo;MCMEIMD;27.0;2018;6;21
7474.0;Dennis Diekmeier;LDADD;29.0;2018;6;21
7474.0;Lewis Holtby;MCMEI;28.0;2018;6;21
7474.0;Rouwen Hennings;ATA;32.0;2018;6;21
;;;;2018;6;21
;;;;2018;6;21
7474.0;Tobias Sippel;GOL;31.0;2018;6;21
7474.0;Andreas Beck;LDADD;32.0;2018;6;21
7474.0;Felix Bastians;ZAGLE;31.0;2018;6;21
7474.0;Dennis Aogo;VOLADELEMC;32.0;2018;6;21
7474.0;Philipp Tschauner;GOL;33.0;2018;6;21
;;;;2018;6;21
;;;;2018;6;21
7474.0;Alexander Meier;ATASAMEI;36.0;2018;6;21
7376.0;Julian Gressel;MDADDMEI;25.0;2018;6;21
7379.0;Robin Koch;VOLZAG;23.0;2018;6;21
7379.0;Marcel Sobottka;VOLMC;25.0;2018;6;21
7376.0;Tim Leibold;LEME;25.0;2018;6;21
;;;;2018;6;21
;;;;2018;6;21
7377.0;Jeremy Toljan;LDLE;25.0;2018;6;21
7374.0;Niko Gießelmann;LEZAG;27.0;2018;6;21
7379.0;Hany Mukhtar;MEI;24.0;2018;6;21
7375.0;Tom Trybull;VOLMC;26.0;2018;6;21
7375.0;Florian Hübner;ZAG;28.0;2018;6;21
;;;;2018;6;21
;;;;2018;6;21
7373.0;Chris Löwe;ADELE;30.0;2018;6;21
7373.0;Oliver Kragl;MEMCADE;29.0;2018;6;21
7373.0;Matthias Ostrzolek;LEADEVOL;29.0;2018;6;21
7373.0;Marvin Knoll;VOLZAG;28.0;2018;6;21
7374.0;Onel Hernández;MEMD;26.0;2018;6;21
;;;;2018;6;21
;;;;2018;6;21
7373.0;Oliver Sorg;LDZAG;29.0;2018;6;21
7375.0;Moritz Leitner;MCVOL;26.0;2018;6;21
7374.0;Steven Skrzybski;ATAMD;26.0;2018;6;21
7373.0;Marc Rzatkowski;MCVOL;29.0;2018;6;21
7374.0;Pierre-Michel Lasogga;ATA;27.0;2018;6;21
;;;;2018;7;21
;;;;2018;7;21
7373.0;Andreas Luthe;GOL;32.0;2018;7;21
7373.0;Fabian Klos;ATA;31.0;2018;7;21
7373.0;Marco Stiepermann;MEILEMC;28.0;2018;7;21
7373.0;Mike Frantz;MCMDVOLME;32.0;2018;7;21
7373.0;Christian Träsch;VOLLD;32.0;2018;7;21
;;;;2018;7;21
;;;;2018;7;21
7373.0;Marco Russ;ZAG;34.0;2018;7;21
7373.0;Michael Rensing;GOL;35.0;2018;7;21
7373.0;Alexander Walke;GOL;36.0;2018;7;21
7275.0;Christoph Zimmermann;ZAG;26.0;2018;7;21
7280.0;Eduard Löwen;MCZAGME;22.0;2018;7;21
;;;;2018;7;21
;;;;2018;7;21
7283.0;Jordan Torunarigha;ZAGLE;22.0;2018;7;21
7275.0;Lucas Höler;ATAMD;25.0;2018;7;21
7284.0;Florian Müller;GOL;21.0;2018;7;21
7280.0;Lukas Mühl;ZAG;22.0;2018;7;21
7277.0;Pascal Stenzel;LDADDMD;23.0;2018;7;21
;;;;2018;7;21
;;;;2018;7;21
7282.0;Maximilian Mittelstädt;MELEPE;22.0;2018;7;21
7275.0;Khaled Narey;MDMEADD;25.0;2018;7;21
7278.0;Julian Pollersbeck;GOL;25.0;2018;7;21
7278.0;Gideon Jung;ZAGVOLMC;24.0;2018;7;21
7272.0;Marco Grüttner;ATA;33.0;2018;7;21
;;;;2018;7;21
;;;;2018;7;21
7272.0;Toni Leistner;ZAG;29.0;2018;7;21
7272.0;Simon Zoller;ATAMEMD;28.0;2018;7;21
7276.0;Stefan Ortega;GOL;26.0;2018;7;21
7272.0;Nicolas Höfler;VOLMC;29.0;2018;7;21
7276.0;André Hoffmann;ZAGVOL;26.0;2018;7;21
;;;;2018;7;21
;;;;2018;7;21
7276.0;Marvin Ducksch;ATA;25.0;2018;7;21
7273.0;Julian Börner;ZAG;28.0;2018;7;21
7272.0;Manuel Schmiedebach;VOL;30.0;2018;7;21
7272.0;Sebastian Polter;ATA;28.0;2018;7;21
7273.0;Christopher Buchtmann;MCVOLMEI;27.0;2018;7;21
;;;;2018;8;21
;;;;2018;8;21
7273.0;Felix Kroos;VOLMC;28.0;2018;8;21
7272.0;Julian Schieber;ATA;30.0;2018;8;21
7272.0;Florian Jungwirth;ZAGVOL;30.0;2018;8;21
7272.0;Alexander Esswein;MDATAME;29.0;2018;8;21
7272.0;Raphael Wolf;GOL;31.0;2018;8;21
;;;;2018;8;21
;;;;2018;8;21
7272.0;Marcel Heller;MDME;33.0;2018;8;21
7272.0;Oliver Fink;MCMEIME;37.0;2018;8;21
7272.0;Tim Hoogland;ZAGVOL;34.0;2018;8;21
7272.0;Ken Reichel;LE;32.0;2018;8;21
7174.0;Robert Glatzel;ATA;25.0;2018;8;21
;;;;2018;8;21
;;;;2018;8;21
7183.0;Johannes Eggestein;PDATA;21.0;2018;8;21
7174.0;Hauke Wahl;ZAG;25.0;2018;8;21
7178.0;Pascal Köpke;ATAPDPE;24.0;2018;8;21
7173.0;Rico Strieder;VOL;27.0;2018;8;21
7176.0;Gerrit Holtmann;MEADELEPE;24.0;2018;8;21
;;;;2018;8;21
;;;;2018;8;21
7179.0;Robin Zentner;GOL;24.0;2018;8;21
7180.0;Alexander Nübel;GOL;22.0;2018;8;21
7175.0;Robert Bauer;LDZAGLE;24.0;2018;8;21
7174.0;Benno Schmitz;LDZAG;24.0;2018;8;21
7175.0;Leopold Zingerle;GOL;25.0;2018;8;21
;;;;2018;8;21
;;;;2018;8;21
7179.0;Marvin Friedrich;ZAG;23.0;2018;8;21
7176.0;Jean Zimmer;LDMDME;25.0;2018;8;21
7176.0;Tim Kleindienst;ATA;24.0;2018;8;21
7171.0;Sven Michel;ATAME;29.0;2018;8;21
7174.0;Sebastian Kerk;MEMDMEIPE;25.0;2018;8;21
;;;;2018;8;21
;;;;2018;8;21
7172.0;Andreas Voglsammer;ATAPEME;27.0;2018;8;21
7171.0;Marco Hartmann;VOLZAGMC;31.0;2018;8;21
7171.0;Tom Schütz;VOLLD;31.0;2018;8;21
7172.0;Denis Linsmayer;VOLMC;27.0;2018;8;21
7174.0;Thomas Pledl;MD;25.0;2018;8;21
;;;;2018;9;21
;;;;2018;9;21
7171.0;Enrico Valentini;LDMD;30.0;2018;9;21
7171.0;Robin Himmelmann;GOL;30.0;2018;9;21
7174.0;Janis Blaswich;GOL;28.0;2018;9;21
7175.0;Marcel Franke;ZAG;26.0;2018;9;21
7171.0;Kevin Müller;GOL;28.0;2018;9;21
;;;;2018;9;21
;;;;2018;9;21
7171.0;Akaki Gogia;PDMDPE;27.0;2018;9;21
7171.0;Jan Hochscheidt;MEIMCME;31.0;2018;9;21
7172.0;Christopher Avevor;ZAG;27.0;2018;9;21
7171.0;Felix Wiedwald;GOL;29.0;2018;9;21
7171.0;Diego Contento;LE;29.0;2018;9;21
;;;;2018;9;21
;;;;2018;9;21
7171.0;Christoph Moritz;MCVOL;29.0;2018;9;21
7171.0;Philipp Klingmann;LDADD;31.0;2018;9;21
7171.0;Sebastian Jung;LD;29.0;2018;9;21
7172.0;Matthias Zimmermann;LDVOL;27.0;2018;9;21
7172.0;Jan Kirchhoff;VOLZAG;28.0;2018;9;21
;;;;2018;9;21
;;;;2018;9;21
7171.0;Mirko Boland;VOLMC;32.0;2018;9;21
7171.0;Sascha Burchert;GOL;29.0;2018;9;21
7171.0;Ömer Şişmanoğlu;ATAMEIPD;30.0;2018;9;21
7171.0;Robert Tesche;VOLMC;32.0;2018;9;21
7171.0;Martin Männel;GOL;31.0;2018;9;21
;;;;2018;9;21
;;;;2018;9;21
7171.0;Patrick Ebert;MCMEIMD;32.0;2018;9;21
7171.0;Alexander Baumjohann;MEI;32.0;2018;9;21
7171.0;Thomas Kessler;GOL;33.0;2018;9;21
7083.0;Linton Maina;MEMD;20.0;2018;9;21
7074.0;Kai Wagner;LEADEME;22.0;2018;9;21
;;;;2018;9;21
;;;;2018;9;21
7079.0;Julian Chabot;ZAG;21.0;2018;9;21
7073.0;Christopher Antwi-Adjej;MEMEIMD;25.0;2018;9;21
7079.0;Marco Richter;MDPDME;21.0;2018;9;21
7080.0;Aymen Barkok;MCMEI;21.0;2018;9;21
7084.0;Dennis Geiger;MC;21.0;2018;9;21
;;;;2018;10;21
;;;;2018;10;21
7082.0;Salih Özcan;MCVOL;21.0;2018;10;21
7078.0;Niklas Hauptmann;MEIMC;23.0;2018;10;21
7081.0;Markus Schubert;GOL;21.0;2018;10;21
7073.0;Steve Breitkreuz;ZAG;27.0;2018;10;21
7076.0;Marcel Hartel;PEMEI;23.0;2018;10;21
;;;;2018;10;21
;;;;2018;10;21
7075.0;Patrick Erras;VOL;24.0;2018;10;21
7079.0;Ahmet Engin;MDMEATA;23.0;2018;10;21
7077.0;Grischa Prömel;MCVOL;24.0;2018;10;21
7081.0;Marvin Mehlem;MEIME;22.0;2018;10;21
7077.0;Felix Platte;ATA;23.0;2018;10;21
;;;;2018;10;21
;;;;2018;10;21
7076.0;Richard Neudecker;MEMC;22.0;2018;10;21
7076.0;Maximilian Wittek;LEADE;24.0;2018;10;21
7075.0;Tobias Pachonik;LDMD;24.0;2018;10;21
7070.0;Sebastian Griesbeck;VOLMC;28.0;2018;10;21
7073.0;Oliver Hüsing;ZAG;26.0;2018;10;21
;;;;2018;10;21
;;;;2018;10;21
7073.0;Florian Ballas;ZAG;26.0;2018;10;21
7074.0;Sebastian Schonlau;ZAG;25.0;2018;10;21
7076.0;David Kinsombi;MCVOLZAG;23.0;2018;10;21
7070.0;Philip Heise;LEME;28.0;2018;10;21
7072.0;Tim Knipping;ZAG;26.0;2018;10;21
;;;;2018;10;21
;;;;2018;10;21
7071.0;Michael Hefele;ZAG;29.0;2018;10;21
7073.0;Marcel Schuhen;GOL;26.0;2018;10;21
7071.0;Alexander Mühling;MCMEI;27.0;2018;10;21
7070.0;Fabian Holland;LE;29.0;2018;10;21
7075.0;Marius Müller;GOL;26.0;2018;10;21
;;;;2018;10;21
;;;;2018;10;21
7071.0;Lukas Kübler;LDADD;27.0;2018;10;21
7072.0;Brian Behrendt;ZAGVOL;27.0;2018;10;21
7073.0;Fabian Schnellhardt;MCVOL;25.0;2018;10;21
7075.0;Jeremy Dudziak;LDVOLLE;24.0;2018;10;21
7071.0;Serdar Dursun;ATA;27.0;2018;10;21
;;;;2018;1;24
;;;;2018;1;24
8282.0;Gylfi Sigurðsson;MEI;30.0;2018;1;24
7979.0;Alfreð Finnbogason;ATA;30.0;2018;1;24
7979.0;Jóhann Berg Guðmundsson;MDME;28.0;2018;1;24
7378.0;Sverrir Ingi Ingason;ZAGLD;26.0;2018;1;24
7378.0;Hörður Magnússon;ZAGLE;26.0;2018;1;24
;;;;2018;1;24
;;;;2018;1;24
7373.0;Björn Bergmann Sigurðarson;ATA;28.0;2018;1;24
7373.0;Aron Gunnarsson;VOLMC;30.0;2018;1;24
7373.0;Ragnar Sigurðsson;ZAG;33.0;2018;1;24
7272.0;Rúnar Már Sigurjónsson;MCVOLMEI;29.0;2018;1;24
7272.0;Emil Hallfreðsson;MCVOL;35.0;2018;1;24
;;;;2018;1;24
;;;;2018;1;24
7174.0;Arnór Ingvi Traustason;MEIMC;26.0;2018;1;24
7171.0;Ólafur Ingi Skúlason;VOL;36.0;2018;1;24
7075.0;Johannesson;ADDLDMD;25.0;2018;1;24
7078.0;Rúnar Alex Rúnarsson;GOL;24.0;2018;1;24
7071.0;Jón Daði Böðvarsson;ATA;27.0;2018;1;24
;;;;2018;1;24
;;;;2018;1;24
7070.0;Matthías Vilhjálmsson;ATAMC;32.0;2018;1;24
7070.0;Kolbeinn Sigþórsson;ATA;29.0;2018;1;24
7070.0;Kári Árnason;ZAG;36.0;2018;1;24
6981.0;Albert Guðmundsson;PDMEI;22.0;2018;1;24
6970.0;Guðmundur Þórarinsson;ADEMC;27.0;2018;1;24
;;;;2018;1;24
;;;;2018;1;24
6973.0;Hjörtur Hermannsson;ZAG;24.0;2018;1;24
6969.0;Hannes Þór Halldórsson;GOL;35.0;2018;1;24
6969.0;Victor Pálsson;VOLZAGMC;28.0;2018;1;24
6969.0;Birkir Bjarnason;MCVOL;31.0;2018;1;24
6969.0;Rúrik Gíslason;MD;31.0;2018;1;24
;;;;2018;1;24
;;;;2018;1;24
6869.0;Hólmar Örn Eyjólfsson;ZAG;29.0;2018;1;24
6868.0;Ari Skúlason;LEME;32.0;2018;1;24
6782.0;Arnór Sigurðsson;SAMCMEI;20.0;2018;1;24
6767.0;Kjartan Finnbogason;ATA;33.0;2018;1;24
6669.0;Aron Sigurðarson;MEPDPE;25.0;2018;1;24
;;;;2018;2;24
;;;;2018;2;24
6670.0;Elías Már Ómarsson;ATA;24.0;2018;2;24
6565.0;Arnór Smárason;MEIMDME;31.0;2018;2;24
6565.0;Birkir Már Sævarsson;LD;34.0;2018;2;24
6473.0;Jón Dagur Þorsteinsson;MEPEMC;20.0;2018;2;24
6468.0;Viðar Ari Jónsson;LD;25.0;2018;2;24
;;;;2018;2;24
;;;;2018;2;24
6475.0;Mikael Anderson;MDME;21.0;2018;2;24
6464.0;Eggert Jónsson;VOLMC;31.0;2018;2;24
6275.0;Kristófer Ingi Kristinsson;PEATA;20.0;2018;2;24
6269.0;Bödvar Bödvarsson;LE;24.0;2018;2;24
6269.0;Adam Örn Arnarson;LD;24.0;2018;2;24
;;;;2018;2;24
;;;;2018;2;24
6271.0;Samúel Kári Friðjónsson;MCMEI;23.0;2018;2;24
6168.0;Kristján Flóki Finnbogason;ATA;24.0;2018;2;24
5964.0;Emil Pálsson;VOLMC;26.0;2018;2;24
5868.0;Gudmundur Andri Tryggvason;PDATA;19.0;2018;2;24
5662.0;Frederik Schram;GOL;24.0;2018;2;24
;;;;2018;2;24
;;;;2018;2;24
5662.0;Oliver Sigurjónsson;MC;24.0;2018;2;24
5371.0;Patrik Gunnarsson;GOL;18.0;2018;2;24
5164.0;Oliver Stefánsson;ZAG;17.0;2018;2;24
;;;;2018;1;37
;;;;2018;1;37
9090.0;Robert Lewandowski;ATA;31.0;2018;1;37
8688.0;Wojciech Szczęsny;GOL;29.0;2018;1;37
8286.0;Piotr Zieliński;MCME;25.0;2018;1;37
8286.0;Arkadiusz Milik;ATA;25.0;2018;1;37
8282.0;Kamil Glik;ZAG;31.0;2018;1;37
;;;;2018;1;37
;;;;2018;1;37
8282.0;Łukasz Fabiański;GOL;34.0;2018;1;37
8181.0;Łukasz Piszczek;LD;34.0;2018;1;37
7985.0;Krzysztof Piątek;ATA;24.0;2018;1;37
7878.0;Grzegorz Krychowiak;VOLMC;29.0;2018;1;37
7683.0;Karol Linetty;MC;24.0;2018;1;37
;;;;2018;1;37
;;;;2018;1;37
7679.0;Łukasz Skorupski;GOL;28.0;2018;1;37
7676.0;Adrian Mierzejewski;MEISA;32.0;2018;1;37
7583.0;Jan Bednarek;ZAG;23.0;2018;1;37
7580.0;Tomasz Kędziora;LD;25.0;2018;1;37
7575.0;Łukasz Teodorczyk;ATA;28.0;2018;1;37
;;;;2018;1;37
;;;;2018;1;37
7575.0;Artur Boruc;GOL;39.0;2018;1;37
7475.0;Bartosz Bereszyński;LD;27.0;2018;1;37
7474.0;Rafał Gikiewicz;GOL;31.0;2018;1;37
7474.0;Kamil Grosicki;ME;31.0;2018;1;37
7474.0;Jakub Błaszczykowski;MDLDPD;33.0;2018;1;37
;;;;2018;1;37
;;;;2018;1;37
7377.0;Jacek Góralski;VOL;26.0;2018;1;37
7384.0;Bartłomiej Drągowski;GOL;22.0;2018;1;37
7380.0;Mariusz Stępiński;ATASA;24.0;2018;1;37
7375.0;Marcin Kamiński;ZAG;27.0;2018;1;37
7373.0;Mateusz Klich;MC;29.0;2018;1;37
;;;;2018;1;37
;;;;2018;1;37
7283.0;Szymon Żurkowski;MC;21.0;2018;1;37
7273.0;Taras Romanczuk;VOL;27.0;2018;1;37
7282.0;Dawid Kownacki;ATAMEMD;22.0;2018;1;37
7272.0;Damian Kądzior;MDMEI;27.0;2018;1;37
7272.0;Bartosz Salamon;ZAG;28.0;2018;1;37
;;;;2018;2;37
;;;;2018;2;37
7272.0;Thiago Cionek;ZAG;33.0;2018;2;37
7272.0;Maciej Rybus;LEME;30.0;2018;2;37
7173.0;Jakub Czerwiński;ZAG;28.0;2018;2;37
7176.0;Przemysław Frankowski;MD;24.0;2018;2;37
7171.0;Kamil Wilczek;ATA;31.0;2018;2;37
;;;;2018;2;37
;;;;2018;2;37
7171.0;Michał Pazdan;ZAG;31.0;2018;2;37
