GER-POT;Nome;Posições Preferidas;Idade;ano;page;selecao
;;;;2010;4;alemanha
;;;;2010;4;alemanha
7275.0;Sebastian Freis;PDMDSAATA;25.0;2010;4;alemanha
7277.0;Marco Russ;ZAGVOL;25.0;2010;4;alemanha
7280.0;Malik Fathi;LEADEZAG;26.0;2010;4;alemanha
7275.0;Marc Ziegler;GOL;34.0;2010;4;alemanha
7275.0;Markus Feulner;MCVOLMEMEI;28.0;2010;4;alemanha
;;;;2010;4;alemanha
;;;;2010;4;alemanha
7277.0;Markus Miller;GOL;28.0;2010;4;alemanha
7276.0;Martin Amedick;ZAGLD;27.0;2010;4;alemanha
7278.0;Florian Kringe;MEMCLDVOL;28.0;2010;4;alemanha
7274.0;Michael Thurk;ATASAMAEMEI;34.0;2010;4;alemanha
7275.0;Gerhard Tremmel;GOL;31.0;2010;4;alemanha
;;;;2010;4;alemanha
;;;;2010;4;alemanha
7275.0;André Lenz;GOL;36.0;2010;4;alemanha
7276.0;Rüdiger Kauf;VOLMC;35.0;2010;4;alemanha
7275.0;Marcel Maltritz;ZAGLDVOL;31.0;2010;4;alemanha
7278.0;Gerald Asamoah;ATAMEIMADPD;31.0;2010;4;alemanha
7277.0;Benjamin Auer;ATASA;29.0;2010;4;alemanha
;;;;2010;5;alemanha
;;;;2010;5;alemanha
7178.0;Boris Vukcevic;MEPEATASA;20.0;2010;5;alemanha
7180.0;Andre Schürrle;MEATASAMEI;19.0;2010;5;alemanha
7181.0;Julian Schieber;ATA;21.0;2010;5;alemanha
7179.0;Deniz Naki;PEPDMEMEI;21.0;2010;5;alemanha
7180.0;Sebastian Rudy;MCVOLMEMD;20.0;2010;5;alemanha
;;;;2010;5;alemanha
;;;;2010;5;alemanha
7178.0;Max Kruse;MEMDMEIMAE;22.0;2010;5;alemanha
7180.0;Daniel Schwaab;LDADDADELE;22.0;2010;5;alemanha
7176.0;Mergim Mavraj;ZAGADELE;24.0;2010;5;alemanha
7178.0;Ralf Fährmann;GOL;21.0;2010;5;alemanha
7180.0;Savio Nsereko;PEPDSAMEI;21.0;2010;5;alemanha
;;;;2010;5;alemanha
;;;;2010;5;alemanha
7176.0;Eugen Polanski;MCMEIVOLMD;24.0;2010;5;alemanha
7173.0;Marcel Ndjeng;MDPDMELD;28.0;2010;5;alemanha
7177.0;Charles Takyi;MEISAMDME;25.0;2010;5;alemanha
7175.0;Moritz Volz;LDVOLMDZAG;27.0;2010;5;alemanha
7175.0;Philipp Heerwagen;GOL;27.0;2010;5;alemanha
;;;;2010;5;alemanha
;;;;2010;5;alemanha
7176.0;Benjamin Köhler;MEPEMEIMAE;30.0;2010;5;alemanha
7173.0;Marius Ebbers;ATASAMEI;32.0;2010;5;alemanha
7176.0;Daniel Haas;GOL;27.0;2010;5;alemanha
7175.0;Peter Niemeyer;VOLZAGLEMC;26.0;2010;5;alemanha
7176.0;Selim Teber;MCVOLMDMEI;29.0;2010;5;alemanha
;;;;2010;5;alemanha
;;;;2010;5;alemanha
7176.0;Paul Freier;MDPDMADME;31.0;2010;5;alemanha
7175.0;Christian Tiffert;MEIMCSA;28.0;2010;5;alemanha
7175.0;Mathias Hain;GOL;37.0;2010;5;alemanha
7075.0;Christoph Moritz;MDMCVOL;20.0;2010;5;alemanha
7085.0;Mario Götze;MEISAMDME;18.0;2010;5;alemanha
;;;;2010;5;alemanha
;;;;2010;5;alemanha
7076.0;Michael Görlitz;PDMEISAMD;23.0;2010;5;alemanha
7079.0;Marcel Risse;MDMEPDPE;20.0;2010;5;alemanha
7074.0;Johannes Flum;MCVOLLDMEI;22.0;2010;5;alemanha
7074.0;Christopher Nöthe;ATASA;22.0;2010;5;alemanha
7084.0;Ömer Toprak;ZAGLDVOLMC;21.0;2010;5;alemanha
;;;;2010;6;alemanha
;;;;2010;6;alemanha
7077.0;Kevin Pezzoni;VOLZAGMC;21.0;2010;6;alemanha
7080.0;Sandro Wagner;ATAMADMAESA;22.0;2010;6;alemanha
7077.0;Stefano Celozzi;LDADDMDLE;21.0;2010;6;alemanha
7076.0;Robert Tesche;MCVOLMEIMD;23.0;2010;6;alemanha
7077.0;Rouwen Hennings;MAEATASAME;23.0;2010;6;alemanha
;;;;2010;6;alemanha
;;;;2010;6;alemanha
7078.0;Fabian Johnson;ADELEMEMD;22.0;2010;6;alemanha
7076.0;Niko Bungert;ZAGLDADD;23.0;2010;6;alemanha
7078.0;Lukas Sinkiewicz;VOLZAGLD;24.0;2010;6;alemanha
7075.0;Christian Eigler;ATASAMADMAE;26.0;2010;6;alemanha
7074.0;Stefan Reisinger;ATASA;28.0;2010;6;alemanha
;;;;2010;6;alemanha
;;;;2010;6;alemanha
7076.0;Christian Lell;LDLEZAGMD;26.0;2010;6;alemanha
7078.0;Thomas Broich;MEIMCMEVOL;29.0;2010;6;alemanha
7073.0;Christofer Heimeroth;GOL;29.0;2010;6;alemanha
7074.0;Uwe Möhrle;ZAGLD;30.0;2010;6;alemanha
7078.0;Daniel Bierofka;MEPEMEIMD;31.0;2010;6;alemanha
;;;;2010;6;alemanha
;;;;2010;6;alemanha
7077.0;Oliver Neuville;ATAMADSAPD;37.0;2010;6;alemanha
7075.0;Martin Pieckenhagen;GOL;38.0;2010;6;alemanha
7075.0;Mathias Schober;GOL;34.0;2010;6;alemanha
6982.0;Diego Contento;LEADE;20.0;2010;6;alemanha
6976.0;Manuel Schmiedebach;VOLLDADD;21.0;2010;6;alemanha
;;;;2010;6;alemanha
;;;;2010;6;alemanha
6977.0;Mike Frantz;MEPEMEIMD;23.0;2010;6;alemanha
6983.0;Ilkay Gündogan;MCVOLMEIMD;19.0;2010;6;alemanha
6976.0;Konstantin Rausch;MEADELE;20.0;2010;6;alemanha
6979.0;Nils Petersen;ATAMADMAEPE;21.0;2010;6;alemanha
6975.0;Wolfgang Hesl;GOL;24.0;2010;6;alemanha
;;;;2010;6;alemanha
;;;;2010;6;alemanha
6975.0;Tobias Werner;PEMEMAE;25.0;2010;6;alemanha
6977.0;Felix Bastians;LEZAGMEADE;22.0;2010;6;alemanha
6976.0;Marc-André Kruska;VOLMCME;23.0;2010;6;alemanha
6978.0;Thomas Kessler;GOL;24.0;2010;6;alemanha
6976.0;Markus Steinhöfer;MDMEIADDME;24.0;2010;6;alemanha
;;;;2010;7;alemanha
;;;;2010;7;alemanha
6979.0;Christoph Janker;ZAGLDLEVOL;25.0;2010;7;alemanha
6975.0;Markus Brzenska;ZAG;26.0;2010;7;alemanha
6974.0;Marco Caligiuri;VOLMCMDZAG;26.0;2010;7;alemanha
6977.0;Alexander Walke;GOL;27.0;2010;7;alemanha
6972.0;Markus Thorandt;ZAGLDADD;29.0;2010;7;alemanha
;;;;2010;7;alemanha
;;;;2010;7;alemanha
6976.0;Benjamin Lauth;ATASAMEI;29.0;2010;7;alemanha
6972.0;Florian Bruns;MDMCVOLADE;31.0;2010;7;alemanha
6975.0;Sebastian Schindzielorz;VOLMCMDLB;31.0;2010;7;alemanha
6986.0;David Odonkor;PDMADMD;26.0;2010;7;alemanha
6876.0;Daniel Caligiuri;MDMEI;22.0;2010;7;alemanha
;;;;2010;7;alemanha
;;;;2010;7;alemanha
6873.0;Daniel Didavi;MEMEI;20.0;2010;7;alemanha
6883.0;Peniel Kokou Mlapa;ATA;19.0;2010;7;alemanha
6875.0;Sebastian Jung;LDLE;20.0;2010;7;alemanha
6876.0;Bastian Oczipka;LEME;21.0;2010;7;alemanha
6875.0;Jens Hegeler;VOLZAGLD;22.0;2010;7;alemanha
;;;;2010;7;alemanha
;;;;2010;7;alemanha
6877.0;Taner Yalcin;MEIMDMC;20.0;2010;7;alemanha
6875.0;Lars Stindl;MEIMEMDMC;22.0;2010;7;alemanha
6883.0;Richard Sukuta-Pasu;ATASAMAD;20.0;2010;7;alemanha
6877.0;Nicolai Müller;PEPDATAME;22.0;2010;7;alemanha
6875.0;Alexander Stolz;GOL;26.0;2010;7;alemanha
;;;;2010;7;alemanha
;;;;2010;7;alemanha
6880.0;Christopher Schorch;ZAGLDLE;21.0;2010;7;alemanha
6877.0;Fin Bartels;MDATAPDMEI;23.0;2010;7;alemanha
6873.0;Fabio Morena;ZAGLDVOL;30.0;2010;7;alemanha
6877.0;Kevin Schindler;PDMADMD;22.0;2010;7;alemanha
6874.0;Marcel Heller;ATAMADMAE;24.0;2010;7;alemanha
;;;;2010;7;alemanha
;;;;2010;7;alemanha
6871.0;Patric Klandt;GOL;26.0;2010;7;alemanha
6875.0;Ralph Gunesch;ZAGLELD;26.0;2010;7;alemanha
6881.0;Marvin Matip;ZAGVOL;24.0;2010;7;alemanha
6873.0;Pascal Bieler;ADELE;24.0;2010;7;alemanha
6870.0;Daniel Brückner;MEPEADE;29.0;2010;7;alemanha
;;;;2010;8;alemanha
;;;;2010;8;alemanha
6874.0;Moritz Stoppelkamp;MDMADATAMEI;23.0;2010;8;alemanha
6872.0;Alexander Bugera;ADELEME;32.0;2010;8;alemanha
6879.0;Daniel Baier;MEIMDMCLD;26.0;2010;8;alemanha
6876.0;Dominik Reinhardt;LDZAGADDLE;25.0;2010;8;alemanha
6879.0;Alexander Ludwig;MEIMDSAME;26.0;2010;8;alemanha
;;;;2010;8;alemanha
;;;;2010;8;alemanha
6871.0;Oliver Kirch;MDADDLDMC;28.0;2010;8;alemanha
6871.0;Philipp Bönig;LEADEMEVOL;30.0;2010;8;alemanha
6872.0;Florian Heller;LDADDMDLE;28.0;2010;8;alemanha
6875.0;Andreas Görlitz;ADDMDLDVOL;28.0;2010;8;alemanha
6873.0;Carsten Rothenbach;LDZAG;29.0;2010;8;alemanha
;;;;2010;8;alemanha
;;;;2010;8;alemanha
6873.0;Sascha Kirschstein;GOL;30.0;2010;8;alemanha
6881.0;Nando Rafael;ATAMADSA;26.0;2010;8;alemanha
6876.0;Simon Cziommer;MEIMCPDSA;29.0;2010;8;alemanha
6877.0;Thomas Kleine;ZAGLDLE;32.0;2010;8;alemanha
6786.0;Alexander Merkel;MEISA;18.0;2010;8;alemanha
;;;;2010;8;alemanha
;;;;2010;8;alemanha
6777.0;Patrick Herrmann;MDPDME;19.0;2010;8;alemanha
6774.0;Dario Vujicevic;MEIMCPEPD;20.0;2010;8;alemanha
6782.0;Christopher Buchtmann;MEADEMDPE;18.0;2010;8;alemanha
6773.0;Andreas Lambertz;MDMCME;25.0;2010;8;alemanha
6774.0;Bastian Schulz;VOLMC;25.0;2010;8;alemanha
;;;;2010;8;alemanha
;;;;2010;8;alemanha
6773.0;Jose Holebas;ADELEMEPE;26.0;2010;8;alemanha
6775.0;Thomas Kraft;GOL;22.0;2010;8;alemanha
6772.0;Sebastian Schachten;LDLEMDME;25.0;2010;8;alemanha
6778.0;Benedikt Fernandez;GOL;25.0;2010;8;alemanha
6778.0;Serkan Çalık;ATAMADMEI;24.0;2010;8;alemanha
;;;;2010;8;alemanha
;;;;2010;8;alemanha
6777.0;Stefan Aigner;MDMEIMC;23.0;2010;8;alemanha
6778.0;Änis Ben-Hatira;MEPEMEIMD;22.0;2010;8;alemanha
6779.0;Daniel Halfar;MEIMAEMCME;22.0;2010;8;alemanha
6775.0;Marc Stein;LELDADEADD;25.0;2010;8;alemanha
6778.0;Dennis Grote;MEPEMAELE;24.0;2010;8;alemanha
;;;;2010;9;alemanha
;;;;2010;9;alemanha
6774.0;Matthias Langkamp;ZAGLD;26.0;2010;9;alemanha
6771.0;Thomas Gebauer;GOL;28.0;2010;9;alemanha
6771.0;Kolja Afriyie;LD;28.0;2010;9;alemanha
6772.0;Leonhard Haas;MEIMCMDME;28.0;2010;9;alemanha
6776.0;Nico Herzig;ZAGLELDVOL;26.0;2010;9;alemanha
;;;;2010;9;alemanha
;;;;2010;9;alemanha
6774.0;Florian Dick;ADDMDLDLE;25.0;2010;9;alemanha
6773.0;Torsten Mattuschka;MEIMCMD;29.0;2010;9;alemanha
6773.0;Oliver Schröder;VOLMCLDLE;30.0;2010;9;alemanha
6773.0;Jürgen Gjasula;MEIMC;24.0;2010;9;alemanha
6771.0;Jan-Ingwer Callsen-Bracker;ZAGLD;25.0;2010;9;alemanha
;;;;2010;9;alemanha
;;;;2010;9;alemanha
6771.0;Marco Christ;MEIMC;29.0;2010;9;alemanha
6769.0;Oliver Barth;ZAGVOLLE;30.0;2010;9;alemanha
6774.0;Christian Wetklo;GOL;30.0;2010;9;alemanha
6774.0;Christian Weber;ADDLDVOL;27.0;2010;9;alemanha
6771.0;Markus Bollmann;ZAGLD;29.0;2010;9;alemanha
;;;;2010;9;alemanha
;;;;2010;9;alemanha
6775.0;Marco Engelhardt;MCVOLADEME;29.0;2010;9;alemanha
6774.0;Björn Schlicke;ZAGLD;29.0;2010;9;alemanha
6773.0;Christian Vander;GOL;29.0;2010;9;alemanha
6772.0;Christian Timm;MADMDMEIATA;31.0;2010;9;alemanha
6773.0;Michael Mutzel;VOLLDMDMC;30.0;2010;9;alemanha
;;;;2010;9;alemanha
;;;;2010;9;alemanha
6677.0;Rouven Sattelmaier;GOL;23.0;2010;9;alemanha
6675.0;Andreas Ludwig;MEIMEMDATA;19.0;2010;9;alemanha
6675.0;Adem Sarı;ATAMEI;25.0;2010;9;alemanha
6674.0;Max Grün;GOL;23.0;2010;9;alemanha
6675.0;Fabian Giefer;GOL;20.0;2010;9;alemanha
;;;;2010;9;alemanha
;;;;2010;9;alemanha
6673.0;Stephan Salger;LEZAG;20.0;2010;9;alemanha
6676.0;Yasin Öztekin;MEIMCLEATA;23.0;2010;9;alemanha
6682.0;Mehmet Ekici;MCVOLMEMEI;20.0;2010;9;alemanha
6670.0;Dominic Peitz;VOL;25.0;2010;9;alemanha
6673.0;Sergej Karimow;ADEMELE;23.0;2010;9;alemanha
;;;;2010;10;alemanha
;;;;2010;10;alemanha
6675.0;Sebastian Langkamp;ZAGLBLD;22.0;2010;10;alemanha
6673.0;Johannes van den Bergh;ADEMELE;23.0;2010;10;alemanha
6672.0;Fabian Boll;VOLMC;31.0;2010;10;alemanha
6670.0;Thorsten Kirschbaum;GOL;23.0;2010;10;alemanha
6675.0;Martin Männel;GOL;22.0;2010;10;alemanha
;;;;2010;10;alemanha
;;;;2010;10;alemanha
6668.0;Manuel Hartmann;VOLZAGMC;26.0;2010;10;alemanha
6677.0;Pierre de Wit;MCMEIVOLME;22.0;2010;10;alemanha
6674.0;Adam Bodzek;VOLLDZAGMC;24.0;2010;10;alemanha
6675.0;Daniel Adlung;MEMDMEIMC;22.0;2010;10;alemanha
6673.0;Thorsten Stuckmann;GOL;29.0;2010;10;alemanha
;;;;2010;10;alemanha
;;;;2010;10;alemanha
6674.0;Mario Fillinger;MEMCMEI;25.0;2010;10;alemanha
6674.0;Philipp Tschauner;GOL;24.0;2010;10;alemanha
6668.0;Enis Alushi;MCMEIVOL;24.0;2010;10;alemanha
6674.0;Jan Mauersberger;ZAGLELD;25.0;2010;10;alemanha
6670.0;Björn Brunnemann;MDSAME;30.0;2010;10;alemanha
;;;;2010;10;alemanha
;;;;2010;10;alemanha
6673.0;Elyasa;ZAGVOLMC;27.0;2010;10;alemanha
6671.0;Ronny König;ATASA;27.0;2010;10;alemanha
6668.0;Jens Langeneke;ZAGVOL;33.0;2010;10;alemanha
6672.0;Danny Fuchs;MEPEMAEMEI;34.0;2010;10;alemanha
6672.0;Anel Dzaka;MEIMCMDME;29.0;2010;10;alemanha
;;;;2010;10;alemanha
;;;;2010;10;alemanha
6673.0;Daniel Klewer;GOL;33.0;2010;10;alemanha
6678.0;Timo Achenbach;LEADEMEADD;27.0;2010;10;alemanha
6668.0;Alexander Zickler;ATAMADSAMAE;36.0;2010;10;alemanha
6574.0;Dominik Kaiser;MEI;21.0;2010;10;alemanha
6569.0;Nico Klotz;PDMD;23.0;2010;10;alemanha
;;;;2010;10;alemanha
;;;;2010;10;alemanha
6575.0;Eugen Gopko;VOLZAGLDMC;19.0;2010;10;alemanha
6571.0;Moritz Hartmann;ATA;24.0;2010;10;alemanha
6575.0;Andreas Luthe;GOL;23.0;2010;10;alemanha
6581.0;Shkodran Mustafi;ZAGVOLMC;18.0;2010;10;alemanha
6580.0;Tolgay Ali Arslan;SAMEIATA;20.0;2010;10;alemanha
;;;;2010;1;grecia
;;;;2010;1;grecia
7984.0;Vassilis Torosidis;LDVOLMCMD;25.0;2010;1;grecia
7985.0;Dimitris Salpigidis;MADPDATAMEI;29.0;2010;1;grecia
7980.0;Sotirios Kyrgiakos;ZAG;31.0;2010;1;grecia
7884.0;Konstantinos Katsouranis;VOLMCZAG;31.0;2010;1;grecia
7882.0;Giorgios Karagounis;MEIMCSAPD;33.0;2010;1;grecia
;;;;2010;1;grecia
;;;;2010;1;grecia
7883.0;Antonios Nikopolidis;GOL;38.0;2010;1;grecia
7790.0;Sotiris Ninis;MEIMDPD;20.0;2010;1;grecia
7781.0;Avraam Papadopoulos;ZAG;25.0;2010;1;grecia
7685.0;Konstantinos Mitroglou;ATASA;22.0;2010;1;grecia
7682.0;Sokratis Papastathopoulos;ZAGLDLE;22.0;2010;1;grecia
;;;;2010;1;grecia
;;;;2010;1;grecia
7678.0;Theofanis Gekas;ATAPD;30.0;2010;1;grecia
7677.0;Nikos Liberopoulos;ATASAMEI;35.0;2010;1;grecia
7680.0;Ioannis Amanatidis;ATAMADPDMEI;28.0;2010;1;grecia
7577.0;Stylianos Malezas;ZAGMC;25.0;2010;1;grecia
7576.0;Alexandros Tzorvas;GOL;28.0;2010;1;grecia
;;;;2010;1;grecia
;;;;2010;1;grecia
7479.0;Michalis Sifakis;GOL;25.0;2010;1;grecia
7479.0;Konstantinos Chalkias;GOL;36.0;2010;1;grecia
7382.0;Vasilios Koutsianikoulis;PEPDME;22.0;2010;1;grecia
7378.0;Lazaros Christodoulopoulos;MAEMADMEIATA;23.0;2010;1;grecia
7375.0;Loukas Vyntra;ZAGLDLE;29.0;2010;1;grecia
;;;;2010;1;grecia
;;;;2010;1;grecia
7382.0;Giourkas Seitaridis;LDADD;29.0;2010;1;grecia
7378.0;Georgios Samaras;ATASAMADPD;25.0;2010;1;grecia
7380.0;Traianos Dellas;ZAGLBVOL;34.0;2010;1;grecia
7282.0;Thanasis Papazoglou;ATASAMAD;22.0;2010;1;grecia
7278.0;Antonios Petropoulos;ATASAMAE;24.0;2010;1;grecia
;;;;2010;1;grecia
;;;;2010;1;grecia
7278.0;Alexandros Tziolis;VOLMC;25.0;2010;1;grecia
7279.0;Giorgos Fotakis;MEIMC;28.0;2010;1;grecia
7282.0;Pantelis Kafes;MCVOLMEIMD;32.0;2010;1;grecia
7174.0;Giannis Maniatis;LDVOLMCADD;23.0;2010;1;grecia
7184.0;Kyriakos Papadopoulos;ZAGVOL;18.0;2010;1;grecia
;;;;2010;2;grecia
;;;;2010;2;grecia
7175.0;Nikoloas Spyropoulos;LEADEZAG;26.0;2010;2;grecia
7176.0;Angelos Basinas;VOLMC;34.0;2010;2;grecia
7179.0;Panagiotis Lagos;MELEADE;25.0;2010;2;grecia
7176.0;Angelos Charisteas;ATAMADMAE;30.0;2010;2;grecia
7078.0;Georgios Tzavellas;LEADE;22.0;2010;2;grecia
;;;;2010;2;grecia
;;;;2010;2;grecia
7075.0;Georgios Galitsios;LDADDMD;24.0;2010;2;grecia
6980.0;Kostas Manolas;ZAGLD;19.0;2010;2;grecia
6975.0;Giannis Papadopoulos;VOLMCMEI;21.0;2010;2;grecia
6980.0;Stefanos Athanasiadis;ATA;21.0;2010;2;grecia
6971.0;Giannis Arabatzis;GOL;26.0;2010;2;grecia
;;;;2010;2;grecia
;;;;2010;2;grecia
6977.0;Vasilis Pliatsikas;VOLMC;22.0;2010;2;grecia
6972.0;Christos Patsatzoglou;LDZAGVOL;31.0;2010;2;grecia
6976.0;Vangelis Moras;ZAGLDVOL;29.0;2010;2;grecia
6974.0;Filipos Darlas;LE;26.0;2010;2;grecia
6875.0;Nikos Karabelas;LEADEME;25.0;2010;2;grecia
;;;;2010;2;grecia
;;;;2010;2;grecia
6878.0;Savvas Gentzoglou;VOLMCZAG;19.0;2010;2;grecia
6874.0;Kostas Giannoulis;LEADE;22.0;2010;2;grecia
6877.0;Sotiris Balafas;MCZAGVOL;24.0;2010;2;grecia
6875.0;Panagiotis Kone;MCMEIVOL;23.0;2010;2;grecia
6877.0;Grigoris Makos;VOLMCLD;23.0;2010;2;grecia
;;;;2010;2;grecia
;;;;2010;2;grecia
6869.0;Pantelis Kapetanos;ATA;27.0;2010;2;grecia
6777.0;Giannis Fetfatzidis;MEIMESA;19.0;2010;2;grecia
6671.0;Eleftherios Sakellariou;LEZAG;23.0;2010;2;grecia
6679.0;Stergos Marinos;LDMDADDVOL;22.0;2010;2;grecia
6672.0;Athanasios Prittas;MCVOL;31.0;2010;2;grecia
;;;;2010;2;grecia
;;;;2010;2;grecia
6673.0;Nikos Georgeas;LDZAGLE;33.0;2010;2;grecia
6575.0;Panagiotis Tachtsidis;MCMEI;19.0;2010;2;grecia
6574.0;Panagiotis Glykos;GOL;23.0;2010;2;grecia
6580.0;Dimitrios Papadopoulos;ATASAMAEPD;28.0;2010;2;grecia
6471.0;Orestis Karnezis;GOL;25.0;2010;2;grecia
;;;;2010;3;grecia
;;;;2010;3;grecia
6380.0;Kostas Lamprou;GOL;18.0;2010;3;grecia
6265.0;Stamatis Kalamiotis;ZAGVOL;20.0;2010;3;grecia
6269.0;Anestis Argyriou;LDLEZAGVOL;22.0;2010;3;grecia
6169.0;Asterios Giakoumis;GOL;22.0;2010;3;grecia
6165.0;Dimitrios Pappas;ZAGLD;30.0;2010;3;grecia
;;;;2010;3;grecia
;;;;2010;3;grecia
6174.0;Elini Dimoutsos;MCVOL;22.0;2010;3;grecia
6070.0;Giorgos Ioannidis;LEADE;22.0;2010;3;grecia
6068.0;Giorgos Machlelis;ADDLDMDLE;19.0;2010;3;grecia
5867.0;Giannis Potouridis;ZAGLE;18.0;2010;3;grecia
5865.0;Alexis Theodosiadis;ADELE;21.0;2010;3;grecia
;;;;2010;3;grecia
;;;;2010;3;grecia
5765.0;Theodoros Moschonas;GOL;19.0;2010;3;grecia
5761.0;Eleftherios Intzoglou;MCME;23.0;2010;3;grecia
5769.0;Thanos Petsos;LDZAGVOL;19.0;2010;3;grecia
5666.0;Fotis Koutzavasilis;GOL;21.0;2010;3;grecia
5558.0;Dimitris Froxylias;ATASA;17.0;2010;3;grecia
;;;;2010;1;italia
;;;;2010;1;italia
8690.0;Gianluigi Buffon;GOL;32.0;2010;1;italia
8590.0;Giorgio Chiellini;ZAGLEADE;26.0;2010;1;italia
8486.0;Antonio Di Natale;MAEMADATAPE;32.0;2010;1;italia
8486.0;Antonio Cassano;SAMAEMADATA;28.0;2010;1;italia
8489.0;Alessandro Nesta;ZAGLBLD;34.0;2010;1;italia
;;;;2010;1;italia
;;;;2010;1;italia
8386.0;Daniele De Rossi;VOLMCZAG;27.0;2010;1;italia
8384.0;Fabrizio Miccoli;SAMAEMADATA;31.0;2010;1;italia
8286.0;Giuseppe Rossi;SAATAMEIPE;23.0;2010;1;italia
8285.0;Giampaolo Pazzini;ATASA;26.0;2010;1;italia
8289.0;Andrea Pirlo;MCMEIVOL;31.0;2010;1;italia
;;;;2010;1;italia
;;;;2010;1;italia
8290.0;Francesco Totti;SAATAMEI;33.0;2010;1;italia
8187.0;Mario Balotelli;ATAMAEMADSA;20.0;2010;1;italia
8184.0;Marco Borriello;ATASAMAD;28.0;2010;1;italia
8182.0;Angelo Palombo;VOLMCZAG;28.0;2010;1;italia
8189.0;Alberto Gilardino;ATASA;28.0;2010;1;italia
;;;;2010;1;italia
;;;;2010;1;italia
8087.0;Claudio Marchisio;MCMEMDVOL;24.0;2010;1;italia
8088.0;Riccardo Montolivo;MCMEIVOL;25.0;2010;1;italia
8084.0;Fabio Quagliarella;SAATAMADMAE;27.0;2010;1;italia
8087.0;Federico Marchetti;GOL;27.0;2010;1;italia
8089.0;Massimo Ambrosini;VOLMCZAGATA;33.0;2010;1;italia
;;;;2010;1;italia
;;;;2010;1;italia
8090.0;Alessandro Del Piero;SAATAMEI;35.0;2010;1;italia
7985.0;Sergio Floccari;ATASA;28.0;2010;1;italia
7986.0;Salvatore Sirigu;GOL;23.0;2010;1;italia
7985.0;Amauri;ATASAMAD;30.0;2010;1;italia
7985.0;Christian Maggio;MDADDPDLD;28.0;2010;1;italia
;;;;2010;1;italia
;;;;2010;1;italia
7984.0;Andrea Barzagli;ZAGLD;29.0;2010;1;italia
7984.0;Simone Pepe;MDMEPDPE;27.0;2010;1;italia
7986.0;Vincenzo Iaquinta;MAEMADATASA;30.0;2010;1;italia
7988.0;Alessandro Gamberini;ZAGLDLE;29.0;2010;1;italia
7981.0;Morgan De Sanctis;GOL;33.0;2010;1;italia
;;;;2010;2;italia
;;;;2010;2;italia
7985.0;Christian Abbiati;GOL;33.0;2010;2;italia
7887.0;Leonardo Bonucci;ZAGLBLD;23.0;2010;2;italia
7888.0;Andrea Ranocchia;ZAGLB;22.0;2010;2;italia
7886.0;Domenico Criscito;ADELEMEZAG;23.0;2010;2;italia
7880.0;Mattia Cassani;ADDLDMD;27.0;2010;2;italia
;;;;2010;2;italia
;;;;2010;2;italia
7880.0;Federico Balzaretti;ADELEME;28.0;2010;2;italia
7884.0;Gaetano D'Agostino;MCVOLMEI;28.0;2010;2;italia
7888.0;Alberto Aquilani;MCMEI;26.0;2010;2;italia
7880.0;Andrea Cossu;MEISAPDPE;30.0;2010;2;italia
7882.0;Giuseppe Sculli;MADMAEPDPE;29.0;2010;2;italia
;;;;2010;2;italia
;;;;2010;2;italia
7883.0;Daniele Bonera;ZAGLDLB;29.0;2010;2;italia
7885.0;Mauro Camoranesi;MDPDMEIMC;33.0;2010;2;italia
7882.0;Marco Marchionni;MDPDMEI;30.0;2010;2;italia
7885.0;Simone Perrotta;MCMEIVOLME;32.0;2010;2;italia
7880.0;Matteo Ferrari;ZAGLDLE;30.0;2010;2;italia
;;;;2010;2;italia
;;;;2010;2;italia
7882.0;Marco Di Vaio;ATASA;34.0;2010;2;italia
7787.0;Davide Santon;ADDADELDLE;19.0;2010;2;italia
7784.0;Sebastian Giovinco;MAEPEMEISA;23.0;2010;2;italia
7785.0;Pablo Osvaldo;ATASA;24.0;2010;2;italia
7785.0;Marco Materazzi;ZAGLE;37.0;2010;2;italia
;;;;2010;2;italia
;;;;2010;2;italia
7782.0;Salvatore Bocchetti;ZAGLELD;23.0;2010;2;italia
7782.0;Gianluca Curci;GOL;25.0;2010;2;italia
7783.0;Daniele Galloppa;MCVOLME;25.0;2010;2;italia
7783.0;Raffaele Palladino;MAEMADPEPD;26.0;2010;2;italia
7778.0;Daniele Mannini;MEMDPEPD;26.0;2010;2;italia
;;;;2010;2;italia
;;;;2010;2;italia
7779.0;Sergio Pellissier;ATASA;31.0;2010;2;italia
7782.0;Cristian Molinaro;LEADE;27.0;2010;2;italia
7781.0;Antonio Mirante;GOL;27.0;2010;2;italia
7780.0;Marco Storari;GOL;32.0;2010;2;italia
7785.0;Alessandro Rosina;MEIPEPDMAD;26.0;2010;2;italia
;;;;2010;3;italia
;;;;2010;3;italia
7781.0;Luca Antonini;ADEADDLELD;28.0;2010;3;italia
7780.0;Daniele Gastaldello;ZAG;27.0;2010;3;italia
7782.0;Marco Amelia;GOL;28.0;2010;3;italia
7780.0;Giandomenico Mesto;MDLDPDME;28.0;2010;3;italia
7782.0;Cesare Bovo;ZAGLELD;27.0;2010;3;italia
;;;;2010;3;italia
;;;;2010;3;italia
7780.0;Massimo Maccarone;ATAMAESA;30.0;2010;3;italia
7785.0;Tommaso Rocchi;ATASAMAEMAD;32.0;2010;3;italia
7782.0;Stefano Sorrentino;GOL;31.0;2010;3;italia
7778.0;Matteo Brighi;MCVOLMEI;29.0;2010;3;italia
