GER-POT;Nome;Posições Preferidas;Idade;ano;page;selecao
6973.0;Ingo Hertzsch;ZC;29.0;2006;7;alemanha
6981.0;Sascha Rösler;VOL;28.0;2006;7;alemanha
6980.0;Benjamin Lense;ZD;27.0;2006;7;alemanha
6979.0;Heiko Gerber;ZE;34.0;2006;7;alemanha
;;;;2006;7;alemanha
;;;;2006;7;alemanha
6975.0;René Rydlewicz;MD;33.0;2006;7;alemanha
6971.0;Uwe Ehlers;ZC;31.0;2006;7;alemanha
6981.0;Alexander Zickler;CAV;32.0;2006;7;alemanha
6986.0;David Odonkor;ADC;22.0;2006;7;alemanha
6876.0;Daniel Halfar;AE;18.0;2006;7;alemanha
;;;;2006;7;alemanha
;;;;2006;7;alemanha
6871.0;Marco Grimm;ZC;34.0;2006;7;alemanha
6875.0;Enrico Gaede;CAB;24.0;2006;7;alemanha
6871.0;Martin Stoll;ZC;23.0;2006;7;alemanha
6873.0;Oliver Schröder;CAB;26.0;2006;7;alemanha
6883.0;Daniel Baier;VOL;22.0;2006;7;alemanha
;;;;2006;7;alemanha
;;;;2006;7;alemanha
6876.0;Stefan Reisinger;CAV;24.0;2006;7;alemanha
6871.0;Marcel Schied;CAV;23.0;2006;7;alemanha
6871.0;Sven Beuckert;GOL;32.0;2006;7;alemanha
6867.0;Markus Bollmann;ZC;25.0;2006;7;alemanha
6874.0;Dennis Kruppke;MD;26.0;2006;7;alemanha
;;;;2006;7;alemanha
;;;;2006;7;alemanha
6870.0;Daniel Schumann;ZC;29.0;2006;7;alemanha
6872.0;Sven Müller;MD;26.0;2006;7;alemanha
6875.0;Markus Miller;GOL;24.0;2006;7;alemanha
6872.0;Carsten Wolters;ZD;37.0;2006;7;alemanha
6873.0;Jan Männer;VOL;24.0;2006;7;alemanha
;;;;2006;7;alemanha
;;;;2006;7;alemanha
6874.0;Timo Wenzel;ZC;28.0;2006;7;alemanha
6876.0;Christian Timm;AD;27.0;2006;7;alemanha
6877.0;Thomas Stehle;ZC;25.0;2006;7;alemanha
6875.0;Martin Pieckenhagen;GOL;34.0;2006;7;alemanha
6875.0;Kai Michalke;AE;30.0;2006;7;alemanha
;;;;2006;8;alemanha
;;;;2006;8;alemanha
6872.0;Bernd Meier;GOL;34.0;2006;8;alemanha
6876.0;Markus Happe;ZC;34.0;2006;8;alemanha
6772.0;Marc Stein;MD;21.0;2006;8;alemanha
6781.0;Dennis Grote;AEC;20.0;2006;8;alemanha
6773.0;Christian Eichner;AER;23.0;2006;8;alemanha
;;;;2006;8;alemanha
;;;;2006;8;alemanha
6778.0;Tim Hoogland;ZD;21.0;2006;8;alemanha
6774.0;Markus Hesse;GOL;22.0;2006;8;alemanha
6777.0;Michael Fink;CAB;24.0;2006;8;alemanha
6774.0;Alexander Löbe;CAV;33.0;2006;8;alemanha
6772.0;Daniel Ziebig;AEC;23.0;2006;8;alemanha
;;;;2006;8;alemanha
;;;;2006;8;alemanha
6781.0;Christian Lell;ZD;21.0;2006;8;alemanha
6775.0;Marc Ziegler;GOL;30.0;2006;8;alemanha
6770.0;Thomas Kies;ZD;30.0;2006;8;alemanha
6781.0;Christoph Preuß;CAB;25.0;2006;8;alemanha
6776.0;Emmanuel Krontiris;CAV;23.0;2006;8;alemanha
;;;;2006;8;alemanha
;;;;2006;8;alemanha
6777.0;Thorsten Burkhardt;CF;25.0;2006;8;alemanha
6773.0;Dennis Weiland;VOL;31.0;2006;8;alemanha
6773.0;Markus Schuler;ZE;29.0;2006;8;alemanha
6779.0;Tobias Rau;AER;24.0;2006;8;alemanha
6769.0;Marcel Ketelaer;AEC;28.0;2006;8;alemanha
;;;;2006;8;alemanha
;;;;2006;8;alemanha
6770.0;Danny Schwarz;CAB;31.0;2006;8;alemanha
6768.0;Michael Wiesinger;MD;33.0;2006;8;alemanha
6772.0;Stefan Blank;AER;29.0;2006;8;alemanha
6770.0;Marco Reich;MD;28.0;2006;8;alemanha
6771.0;Steffen Baumgart;CAV;34.0;2006;8;alemanha
;;;;2006;8;alemanha
;;;;2006;8;alemanha
6776.0;Christian Rahn;ME;27.0;2006;8;alemanha
6672.0;Ralph Gunesch;ZC;22.0;2006;8;alemanha
6672.0;Sebastian Hähnge;CAV;28.0;2006;8;alemanha
6676.0;Sebastian Reinert;ME;19.0;2006;8;alemanha
6677.0;Tim Danneberg;CAB;20.0;2006;8;alemanha
;;;;2006;9;alemanha
;;;;2006;9;alemanha
6676.0;Sören Halfar;ZE;19.0;2006;9;alemanha
6675.0;Hakan Kadir Balta;MC;23.0;2006;9;alemanha
6672.0;Sebastian Freis;CAV;21.0;2006;9;alemanha
6676.0;Thomas Bröker;CAV;21.0;2006;9;alemanha
6670.0;Francis Banecki;ZC;21.0;2006;9;alemanha
;;;;2006;9;alemanha
;;;;2006;9;alemanha
6678.0;Christopher Reinhard;ZE;21.0;2006;9;alemanha
6672.0;Tim Sebastian;CAB;22.0;2006;9;alemanha
6673.0;Marcel Schäfer;AER;22.0;2006;9;alemanha
6674.0;Sebastian Hille;MD;25.0;2006;9;alemanha
6668.0;Marc Eberle;ZC;26.0;2006;9;alemanha
;;;;2006;9;alemanha
;;;;2006;9;alemanha
6670.0;Marcel Ndjeng;ADC;24.0;2006;9;alemanha
6670.0;Nils Döring;ZC;26.0;2006;9;alemanha
6672.0;Marco Caligiuri;CAB;22.0;2006;9;alemanha
6674.0;Alexander Bugera;AER;28.0;2006;9;alemanha
6682.0;Patrick Milchraum;ME;22.0;2006;9;alemanha
;;;;2006;9;alemanha
;;;;2006;9;alemanha
6669.0;Mustafa Doğan;ZC;30.0;2006;9;alemanha
6677.0;Alexander Walke;GOL;23.0;2006;9;alemanha
6668.0;Suat Türker;CAV;30.0;2006;9;alemanha
6673.0;Matthias Heidrich;CAB;28.0;2006;9;alemanha
6667.0;Pulido;MC;30.0;2006;9;alemanha
;;;;2006;9;alemanha
;;;;2006;9;alemanha
6676.0;Cristian Fiel;VOL;26.0;2006;9;alemanha
6671.0;Kevin Hansen;MC;27.0;2006;9;alemanha
6673.0;Markus Thorandt;MD;25.0;2006;9;alemanha
6666.0;Olivier Caillas;ME;28.0;2006;9;alemanha
6673.0;Stephan Straub;GOL;35.0;2006;9;alemanha
;;;;2006;9;alemanha
;;;;2006;9;alemanha
6677.0;Benjamin Weigelt;AER;23.0;2006;9;alemanha
6676.0;Maik Wagefeld;CAB;25.0;2006;9;alemanha
6669.0;Heinz Müller;GOL;28.0;2006;9;alemanha
6674.0;Lars Müller;ME;30.0;2006;9;alemanha
6671.0;Holger Wehlage;MD;30.0;2006;9;alemanha
;;;;2006;10;alemanha
;;;;2006;10;alemanha
6675.0;Patrick Weiser;ZE;34.0;2006;10;alemanha
6669.0;Carsten Cullmann;ZD;30.0;2006;10;alemanha
6669.0;Daniel Felgenhauer;VOL;30.0;2006;10;alemanha
6669.0;Michael Hartmann;ZE;32.0;2006;10;alemanha
6670.0;Martin Meichelbeck;ZE;29.0;2006;10;alemanha
;;;;2006;10;alemanha
;;;;2006;10;alemanha
6669.0;Sean Dundee;CAV;33.0;2006;10;alemanha
6581.0;Sascha Dum;ZE;20.0;2006;10;alemanha
6567.0;Matthias Henn;ZC;21.0;2006;10;alemanha
6578.0;Alexander Baumjohann;VOL;19.0;2006;10;alemanha
6572.0;Andreas Ottl;CAB;21.0;2006;10;alemanha
;;;;2006;10;alemanha
;;;;2006;10;alemanha
6569.0;Enrico Kern;CAV;27.0;2006;10;alemanha
6572.0;Daniel Gunkel;MC;26.0;2006;10;alemanha
6566.0;Sören Dreßler;ZC;30.0;2006;10;alemanha
6565.0;Jörg Hahnel;GOL;24.0;2006;10;alemanha
6578.0;Markus Husterer;ZC;23.0;2006;10;alemanha
;;;;2006;10;alemanha
;;;;2006;10;alemanha
6579.0;Daniyel Cimen;CAB;21.0;2006;10;alemanha
6570.0;Lars Jungnickel;CAV;24.0;2006;10;alemanha
6567.0;René Trehkopf;ZC;26.0;2006;10;alemanha
6572.0;Ronald Schmidt;ME;29.0;2006;10;alemanha
6574.0;Christoph Teinert;CAV;26.0;2006;10;alemanha
;;;;2006;10;alemanha
;;;;2006;10;alemanha
6569.0;Ramazan Yildirim;MD;30.0;2006;10;alemanha
6574.0;Anel Dzaka;VOL;25.0;2006;10;alemanha
6568.0;Sebastian Helbig;CAV;29.0;2006;10;alemanha
6564.0;Markus Kreuz;ME;29.0;2006;10;alemanha
6568.0;Markus Dworrak;AE;28.0;2006;10;alemanha
;;;;2006;10;alemanha
;;;;2006;10;alemanha
6474.0;Marcel Ziemer;CAV;21.0;2006;10;alemanha
6469.0;Patrick Bick;MC;29.0;2006;10;alemanha
6476.0;Manuel Neuer;GOL;20.0;2006;10;alemanha
6477.0;Axel Bellinghausen;VOL;23.0;2006;10;alemanha
6470.0;Philipp Tschauner;GOL;20.0;2006;10;alemanha
;;;;2006;1;italia
;;;;2006;1;italia
9293.0;Gianluigi Buffon;GOL;28.0;2006;1;italia
9192.0;Alessandro Nesta;ZC;30.0;2006;1;italia
9092.0;Fabio Cannavaro;ZC;32.0;2006;1;italia
8990.0;Luca Toni;CAV;29.0;2006;1;italia
8992.0;Francesco Totti;VOL;29.0;2006;1;italia
;;;;2006;1;italia
;;;;2006;1;italia
8791.0;Alessandro Del Piero;CF;31.0;2006;1;italia
8691.0;Andrea Pirlo;MC;27.0;2006;1;italia
8689.0;Gianluca Zambrotta;ZD;29.0;2006;1;italia
8585.0;Mauro Camoranesi;MD;29.0;2006;1;italia
8591.0;Alberto Gilardino;CAV;24.0;2006;1;italia
;;;;2006;1;italia
;;;;2006;1;italia
8586.0;Cristiano Lucarelli;CAV;30.0;2006;1;italia
8588.0;Christian Abbiati;GOL;29.0;2006;1;italia
8386.0;Marco Amelia;GOL;24.0;2006;1;italia
8385.0;Tommaso Rocchi;AD;28.0;2006;1;italia
8383.0;Daniele Bonera;ZC;25.0;2006;1;italia
;;;;2006;1;italia
;;;;2006;1;italia
8390.0;Antonio Cassano;CAV;24.0;2006;1;italia
8385.0;Eugenio Corini;MC;36.0;2006;1;italia
8384.0;Marco Di Vaio;CAV;30.0;2006;1;italia
8388.0;Angelo Peruzzi;GOL;36.0;2006;1;italia
8288.0;Bernado Valerio;ZC;32.0;2006;1;italia
;;;;2006;1;italia
;;;;2006;1;italia
8283.0;Andrea Barzagli;ZC;25.0;2006;1;italia
8282.0;Francesco Flachi;CAV;31.0;2006;1;italia
8283.0;Fabio Bazzani;CAV;29.0;2006;1;italia
8286.0;Fabio Liverani;MC;30.0;2006;1;italia
8282.0;David Di Michele;CF;30.0;2006;1;italia
;;;;2006;1;italia
;;;;2006;1;italia
8286.0;Simone Perrotta;MC;28.0;2006;1;italia
8288.0;Paolo Maldini;ZC;38.0;2006;1;italia
8282.0;Roberto Muzzi;CF;34.0;2006;1;italia
8184.0;Vincenzo Sicignano;GOL;31.0;2006;1;italia
8183.0;Antonio Di Natale;CAV;28.0;2006;1;italia
;;;;2006;2;italia
;;;;2006;2;italia
8182.0;Riccardo Zampagna;CAV;31.0;2006;2;italia
8184.0;Cristian Zaccardo;ZD;24.0;2006;2;italia
8182.0;Simone Barone;MC;28.0;2006;2;italia
8185.0;Vincenzo Iaquinta;CAV;26.0;2006;2;italia
8181.0;Enzo Maresca;MC;26.0;2006;2;italia
;;;;2006;2;italia
;;;;2006;2;italia
8185.0;Francesco Toldo;GOL;34.0;2006;2;italia
8187.0;Gennaro Gattuso;CAB;28.0;2006;2;italia
8182.0;Francesco Cozza;VOL;32.0;2006;2;italia
8183.0;Enrico Chiesa;CAV;35.0;2006;2;italia
8189.0;Filippo Inzaghi;CAV;33.0;2006;2;italia
;;;;2006;2;italia
;;;;2006;2;italia
8183.0;Nicola Amoruso;CAV;31.0;2006;2;italia
8183.0;Bernardo Corradi;CAV;30.0;2006;2;italia
8079.0;Alessandro Budel;ME;25.0;2006;2;italia
8081.0;Alessandro Grandoni;ZE;29.0;2006;2;italia
8081.0;Gaetano De Rosa;ZD;33.0;2006;2;italia
;;;;2006;2;italia
;;;;2006;2;italia
8087.0;Daniele De Rossi;CAB;23.0;2006;2;italia
8089.0;Stefano Mauri;AEC;26.0;2006;2;italia
8085.0;Fabio Grosso;ZE;28.0;2006;2;italia
8081.0;Emiliano Bonazzoli;CAV;27.0;2006;2;italia
8085.0;Morgan De Sanctis;GOL;29.0;2006;2;italia
;;;;2006;2;italia
;;;;2006;2;italia
8084.0;Carlo Nervo;VOL;34.0;2006;2;italia
8082.0;Ighli Vannucchi;MC;29.0;2006;2;italia
8080.0;Stefano Fiore;MD;31.0;2006;2;italia
8086.0;Carlo Cudicini;GOL;32.0;2006;2;italia
8080.0;Domenico Morfeo;VOL;30.0;2006;2;italia
;;;;2006;2;italia
;;;;2006;2;italia
7980.0;Marco Rossi;ADC;28.0;2006;2;italia
7982.0;David Balleri;LÍB;37.0;2006;2;italia
7986.0;Antonio Langella;AE;29.0;2006;2;italia
7984.0;Alessandro Rosina;LÍB;22.0;2006;2;italia
7984.0;Fabrizio Miccoli;CAV;27.0;2006;2;italia
;;;;2006;3;italia
;;;;2006;3;italia
7983.0;Massimo Ambrosini;CAB;29.0;2006;3;italia
7984.0;Matteo Brighi;CAB;25.0;2006;3;italia
7982.0;Massimo Oddo;ADR;30.0;2006;3;italia
7981.0;Vincenzo Montella;CF;32.0;2006;3;italia
7978.0;Tomas Locatelli;ME;30.0;2006;3;italia
;;;;2006;3;italia
;;;;2006;3;italia
7979.0;William Viali;ZC;31.0;2006;3;italia
7989.0;Flavio Roma;GOL;32.0;2006;3;italia
7979.0;Davide Dionigi;CAV;32.0;2006;3;italia
7879.0;Umberto Del Core;CAV;26.0;2006;3;italia
7879.0;Elvis Abbruscato;CAV;25.0;2006;3;italia
;;;;2006;3;italia
;;;;2006;3;italia
7883.0;Francesco Tavano;CF;27.0;2006;3;italia
7878.0;Marco Marchionni;VOL;26.0;2006;3;italia
7881.0;Filippini E.;MD;33.0;2006;3;italia
7881.0;Aimo Diana;MD;28.0;2006;3;italia
7881.0;Fabio Pecchia;ME;33.0;2006;3;italia
;;;;2006;3;italia
;;;;2006;3;italia
7784.0;Silvio Marcuccilli;MC;34.0;2006;3;italia
7777.0;Nicola Ascoli;MC;26.0;2006;3;italia
7778.0;Guglielmo Stendardo;ZC;25.0;2006;3;italia
7784.0;Mauro Esposito;AEC;27.0;2006;3;italia
7788.0;Giampaolo Pazzini;CAV;22.0;2006;3;italia
;;;;2006;3;italia
;;;;2006;3;italia
7780.0;Franco Brienza;MD;27.0;2006;3;italia
7777.0;Giuseppe Biava;ZC;29.0;2006;3;italia
7779.0;Simone Tiribocchi;CF;28.0;2006;3;italia
7780.0;Andrea Zanchetta;CAB;31.0;2006;3;italia
7782.0;Gionatha Spinesi;CAV;28.0;2006;3;italia
;;;;2006;3;italia
;;;;2006;3;italia
7784.0;Marco Di Loreto;ZC;31.0;2006;3;italia
7779.0;Federico Cossato;CAV;34.0;2006;3;italia
7778.0;Emiliano Salvetti;CAB;32.0;2006;3;italia
7778.0;Manuele Blasi;MC;26.0;2006;3;italia
7778.0;Roberto Stellone;CAV;29.0;2006;3;italia
;;;;2006;4;italia
;;;;2006;4;italia
7787.0;Simone Pavan;ZC;32.0;2006;4;italia
7779.0;Fabio Galante;ZC;32.0;2006;4;italia
7778.0;Lorenzo D'Anna;ZC;34.0;2006;4;italia
7779.0;Roberto Baronio;MC;28.0;2006;4;italia
7779.0;Damiano Zenoni;MD;29.0;2006;4;italia
;;;;2006;4;italia
;;;;2006;4;italia
7779.0;Alessandro Costacurta;ZC;40.0;2006;4;italia
7780.0;Nicola Ventola;CAV;28.0;2006;4;italia
7779.0;Luigi Sala;ZC;32.0;2006;4;italia
7776.0;Giampiero Pinzi;MC;25.0;2006;4;italia
7678.0;Andrea Coda;ZC;21.0;2006;4;italia
;;;;2006;4;italia
;;;;2006;4;italia
7678.0;Arturo Di Napoli;CAV;32.0;2006;4;italia
7680.0;Paolo Negro;ZC;34.0;2006;4;italia
7678.0;Matteo Melara;ZC;28.0;2006;4;italia
7678.0;Christian Terlizzi;MC;26.0;2006;4;italia
7679.0;Alessandro Parisi;AER;29.0;2006;4;italia
;;;;2006;4;italia
;;;;2006;4;italia
7678.0;Mirko Savini;ZC;27.0;2006;4;italia
7676.0;Mirco Gasparetto;CAV;26.0;2006;4;italia
7682.0;Franco Semioli;MC;26.0;2006;4;italia
7678.0;Francesco Montervino;ME;28.0;2006;4;italia
7678.0;Paolo Zanetti;CAB;23.0;2006;4;italia
;;;;2006;4;italia
;;;;2006;4;italia
7680.0;Giuseppe Pancaro;ZD;35.0;2006;4;italia
7677.0;Geatano D'Agostino;VOL;24.0;2006;4;italia
7678.0;Angelo Palombo;ME;24.0;2006;4;italia
7680.0;Massimo Maccarone;CAV;26.0;2006;4;italia
7678.0;Axel Cedric Konan;CAV;23.0;2006;4;italia
;;;;2006;4;italia
;;;;2006;4;italia
7679.0;Ivan Franceschini;ZC;29.0;2006;4;italia
7678.0;Luciano Zauri;ZE;28.0;2006;4;italia
7679.0;Diego De Ascentis;MC;30.0;2006;4;italia
7678.0;Dario Dainelli;ZC;27.0;2006;4;italia
7678.0;Lamberto Zauli;VOL;35.0;2006;4;italia
;;;;2006;5;italia
;;;;2006;5;italia
7688.0;Max Tonetto;AEC;31.0;2006;5;italia
7678.0;Christian Brocchi;MD;30.0;2006;5;italia
7675.0;Paolo Foglio;ZC;30.0;2006;5;italia
7678.0;Christian Panucci;ZD;33.0;2006;5;italia
7676.0;Giuseppe Favalli;ZC;34.0;2006;5;italia
;;;;2006;5;italia
;;;;2006;5;italia
7677.0;Giovanni Pasquale;ZC;24.0;2006;5;italia
7579.0;Giuseppe Scurto;ZC;22.0;2006;5;italia
7577.0;Gianluca Curci;GOL;21.0;2006;5;italia
7588.0;Raffaele Palladino;CAV;22.0;2006;5;italia
7577.0;Giorgio Corona;CAV;32.0;2006;5;italia
;;;;2006;5;italia
;;;;2006;5;italia
7577.0;Sergio Pellissier;CAV;27.0;2006;5;italia
7579.0;Maurizio Ciaramitaro;MC;24.0;2006;5;italia
7574.0;Carmine Coppola;MD;27.0;2006;5;italia
7574.0;Valerio Di Cesare;ZC;23.0;2006;5;italia
7577.0;Marco Fortin;GOL;32.0;2006;5;italia
;;;;2006;5;italia
;;;;2006;5;italia
7579.0;Giandomenico Mesto;CAB;24.0;2006;5;italia
7586.0;Francesco Lodi;VOL;22.0;2006;5;italia
7578.0;Moris Carrozzieri;ZC;25.0;2006;5;italia
7577.0;Stefano Torrisi;ZC;35.0;2006;5;italia
7577.0;Marco Pisano;AER;25.0;2006;5;italia
;;;;2006;5;italia
;;;;2006;5;italia
7579.0;Oscar Brevi;ZC;38.0;2006;5;italia
7576.0;Andrea Caracciolo;CAV;24.0;2006;5;italia
7584.0;Cristiano Zanetti;MC;29.0;2006;5;italia
7576.0;Sergio Volpi;VOL;32.0;2006;5;italia
7576.0;Paolo Cannavaro;ZC;25.0;2006;5;italia
;;;;2006;5;italia
;;;;2006;5;italia
7582.0;Alessio Tacchinardi;CAB;31.0;2006;5;italia
7587.0;Andrea Sottil;ZC;32.0;2006;5;italia
7478.0;Salvatore Foti;CAV;18.0;2006;5;italia
7476.0;Francesco Pisano;ZD;20.0;2006;5;italia
7479.0;Nicola Pozzi;CAV;20.0;2006;5;italia
;;;;2006;6;italia
;;;;2006;6;italia
7480.0;Manuel Pasqual;AER;24.0;2006;6;italia
7482.0;Emanuele Calaió;CF;24.0;2006;6;italia
7473.0;Christian Riganò;CAV;32.0;2006;6;italia
7474.0;Gennaro Del Vecchio;VOL;28.0;2006;6;italia
7478.0;Alessandro Lucarelli;ZD;29.0;2006;6;italia
;;;;2006;6;italia
;;;;2006;6;italia
7485.0;Giorgio Chiellini;AER;22.0;2006;6;italia
7478.0;Massimo Bonanni;AEC;24.0;2006;6;italia
7474.0;Davide Mandelli;ZC;29.0;2006;6;italia
7476.0;Davide Possanzini;CAV;30.0;2006;6;italia
7478.0;Cesare Natali;ZC;27.0;2006;6;italia
;;;;2006;6;italia
;;;;2006;6;italia
7473.0;Francesco Pratali;LÍB;27.0;2006;6;italia
7479.0;Alessandro Pistone;AER;31.0;2006;6;italia
7480.0;Ivan Pelizzoli;GOL;25.0;2006;6;italia
7479.0;Marco Cassetti;ADR;29.0;2006;6;italia
7476.0;Luca Saudati;CAV;28.0;2006;6;italia
;;;;2006;6;italia
;;;;2006;6;italia
7477.0;Fabio Moro;ZD;31.0;2006;6;italia
7476.0;Cristiano Lupatelli;GOL;28.0;2006;6;italia
7482.0;Alessandro Birindelli;ZD;31.0;2006;6;italia
7483.0;Luigi Turci;GOL;36.0;2006;6;italia
7476.0;Damiano Tommasi;CAB;32.0;2006;6;italia
;;;;2006;6;italia
;;;;2006;6;italia
7479.0;Nicola Legrottaglie;ZC;28.0;2006;6;italia
7474.0;Leonardo Colucci;MD;33.0;2006;6;italia
7479.0;Giuseppe Cardone;ZC;32.0;2006;6;italia
7477.0;Alberto Fontana;GOL;39.0;2006;6;italia
7488.0;Vittorio Tosto;AER;32.0;2006;6;italia
;;;;2006;6;italia
;;;;2006;6;italia
7478.0;Gianluca Pagliuca;GOL;39.0;2006;6;italia
7475.0;Christian Amoroso;MC;29.0;2006;6;italia
7478.0;Alessio Scarpi;GOL;33.0;2006;6;italia
7379.0;Luca Ariatti;MC;27.0;2006;6;italia
7374.0;Federico Giunti;MC;35.0;2006;6;italia
;;;;2006;7;italia
;;;;2006;7;italia
7381.0;Davide Bombardini;MD;35.0;2006;7;italia
7375.0;Gianluca Comotto;ADR;28.0;2006;7;italia
7376.0;Nicola Santoni;GOL;27.0;2006;7;italia
7381.0;Andrea Gasbarroni;MC;25.0;2006;7;italia
7373.0;Maurizio Lanzaro;ZC;24.0;2006;7;italia
;;;;2006;7;italia
;;;;2006;7;italia
7380.0;Marco Donadel;MC;25.0;2006;7;italia
7375.0;Stefan Schwoch;CAV;36.0;2006;7;italia
7374.0;Giacomo Tedesco;ME;30.0;2006;7;italia
7376.0;Simone Pepe;CAV;22.0;2006;7;italia
7374.0;Sebastiano Siviglia;ZC;33.0;2006;7;italia
;;;;2006;7;italia
;;;;2006;7;italia
7376.0;Alex Calderoni;GOL;30.0;2006;7;italia
7373.0;Fabrizio Ficini;MC;32.0;2006;7;italia
7376.0;Manuel Belleri;ZD;28.0;2006;7;italia
7378.0;Roberto Guana;ME;25.0;2006;7;italia
7378.0;Giuseppe Colucci;CF;26.0;2006;7;italia
;;;;2006;7;italia
;;;;2006;7;italia
7378.0;Simone Inzaghi;CF;30.0;2006;7;italia
7377.0;Salvatore Lanna;ZE;30.0;2006;7;italia
7375.0;Marco Ambrosio;GOL;33.0;2006;7;italia
7377.0;Matteo Ferrari;ZC;26.0;2006;7;italia
7379.0;Giuliano Giannichedda;CAB;31.0;2006;7;italia
;;;;2006;7;italia
;;;;2006;7;italia
7374.0;Valerio Bertotto;ZD;33.0;2006;7;italia
7376.0;Massimo Donati;CAB;25.0;2006;7;italia
7376.0;Massimo Taibi;GOL;36.0;2006;7;italia
7274.0;Raffaele De Martino;MC;20.0;2006;7;italia
7273.0;Dino Fava;CAV;29.0;2006;7;italia
;;;;2006;7;italia
;;;;2006;7;italia
7274.0;Davide Moro;MC;24.0;2006;7;italia
7273.0;Alessandro Noselli;CAV;25.0;2006;7;italia
7290.0;Giuseppe Rossi;CAV;19.0;2006;7;italia
7273.0;Manolo Pestrin;MC;27.0;2006;7;italia
7274.0;David Giubilato;ZC;26.0;2006;7;italia
;;;;2006;8;italia
;;;;2006;8;italia
7272.0;Christian Manfredini;ADC;31.0;2006;8;italia
7285.0;Alessandro Potenza;ZC;22.0;2006;8;italia
7275.0;Fabio Firmani;CAB;28.0;2006;8;italia
7277.0;Salvatore Sullo;ME;34.0;2006;8;italia
7289.0;Matteo Paro;ME;23.0;2006;8;italia
;;;;2006;8;italia
;;;;2006;8;italia
7272.0;Salvatore Bruno;CAV;26.0;2006;8;italia
7274.0;Daniele Portanova;ZC;27.0;2006;8;italia
7276.0;Paolo Acerbis;GOL;25.0;2006;8;italia
7274.0;Denis Godeas;CAV;31.0;2006;8;italia
7276.0;Antonino Bernardini;VOL;32.0;2006;8;italia
;;;;2006;8;italia
;;;;2006;8;italia
7277.0;Luigi Anaclerio;CAV;25.0;2006;8;italia
7289.0;Alberto Aquilani;MC;22.0;2006;8;italia
7275.0;Giuseppe Sculli;CAV;25.0;2006;8;italia
7275.0;Giovanni Federico;VOL;25.0;2006;8;italia
7277.0;Emiliano Moretti;ZE;25.0;2006;8;italia
;;;;2006;8;italia
;;;;2006;8;italia
7276.0;Samuele Dalla Bona;VOL;25.0;2006;8;italia
7272.0;Filippo Cristante;ZC;29.0;2006;8;italia
7274.0;Cristian Zenoni;ADC;29.0;2006;8;italia
7276.0;Alessandro Gamberini;ZC;25.0;2006;8;italia
7277.0;Matteo Guardalben;GOL;32.0;2006;8;italia
;;;;2006;8;italia
;;;;2006;8;italia
7278.0;Antonio Chimenti;GOL;36.0;2006;8;italia
7284.0;Filippini A.;MC;33.0;2006;8;italia
7274.0;Lorenzo Stovini;ZC;29.0;2006;8;italia
7273.0;Claudio Bellucci;CAV;31.0;2006;8;italia
7286.0;Marcello Castellini;ZC;33.0;2006;8;italia
;;;;2006;8;italia
;;;;2006;8;italia
7273.0;Marco Delvecchio;AE;33.0;2006;8;italia
7172.0;Nicholas Frey;ZC;22.0;2006;8;italia
7177.0;Alberto Frison;GOL;18.0;2006;8;italia
7174.0;Graziano Pellé;CAV;21.0;2006;8;italia
7171.0;Andrea Giallombardo;ZE;26.0;2006;8;italia
;;;;2006;9;italia
;;;;2006;9;italia
7174.0;Daniele Balli;GOL;38.0;2006;9;italia
7173.0;Roberto Colacone;CAV;32.0;2006;9;italia
7175.0;Christian Maggio;ZD;24.0;2006;9;italia
7170.0;Francesco Fanucci;ZC;27.0;2006;9;italia
7176.0;Antonio Mirante;GOL;23.0;2006;9;italia
;;;;2006;9;italia
;;;;2006;9;italia
7173.0;Claudio Grauso;MC;27.0;2006;9;italia
7174.0;Christian Bucchi;CAV;29.0;2006;9;italia
7175.0;Simone Loria;AER;29.0;2006;9;italia
7174.0;Michele Mignani;ZC;34.0;2006;9;italia
7177.0;Stefano Argilli;CAB;33.0;2006;9;italia
;;;;2006;9;italia
;;;;2006;9;italia
7175.0;Federico Agliardi;GOL;23.0;2006;9;italia
7171.0;Nicola Campedelli;MD;27.0;2006;9;italia
7172.0;Omar Milanetto;MC;30.0;2006;9;italia
7174.0;Gianluca Berti;GOL;39.0;2006;9;italia
7174.0;Maurizio Domizzi;ZE;26.0;2006;9;italia
;;;;2006;9;italia
;;;;2006;9;italia
7174.0;Massimiliano Porcello;MD;26.0;2006;9;italia
7174.0;Luca Bucci;GOL;37.0;2006;9;italia
7176.0;Luca Castellazzi;GOL;31.0;2006;9;italia
7172.0;Bruno Cirillo;ZC;29.0;2006;9;italia
7174.0;Luigi Piangerelli;CAB;32.0;2006;9;italia
;;;;2006;9;italia
;;;;2006;9;italia
7176.0;Daniele Franceschini;MD;30.0;2006;9;italia
7179.0;Giulio Falcone;ZC;32.0;2006;9;italia
7072.0;Michele Paolucci;AD;20.0;2006;9;italia
7074.0;Sergio Floccari;CF;25.0;2006;9;italia
7073.0;Roberto D'Aversa;VOL;31.0;2006;9;italia
;;;;2006;9;italia
;;;;2006;9;italia
7074.0;Davide Biondini;CAB;23.0;2006;9;italia
7076.0;Riccardo Montolivo;VOL;21.0;2006;9;italia
7072.0;Mauro Briano;MC;31.0;2006;9;italia
7071.0;Angelo Rea;ZC;24.0;2006;9;italia
7069.0;Roberto Cortellini;AEC;24.0;2006;9;italia
;;;;2006;10;italia
;;;;2006;10;italia
