idade;selecao;score;funcao
21;uruguai;81.0;ataque
24;uruguai;80.0;defesa
31;uruguai;77.0;ataque
34;uruguai;77.0;defesa
36;uruguai;77.0;ataque
36;uruguai;77.0;defesa
24;uruguai;78.0;ataque
33;uruguai;76.0;ataque
24;uruguai;76.5;ataque
26;uruguai;75.5;ataque
28;uruguai;75.0;defesa
32;uruguai;75.0;ataque
36;uruguai;75.0;defesa
30;uruguai;75.0;ataque
39;uruguai;75.0;defesa
31;uruguai;75.0;defesa
38;uruguai;75.0;defesa
30;uruguai;74.0;defesa
24;uruguai;76.5;defesa
35;uruguai;74.0;ataque
32;uruguai;74.0;ataque
39;uruguai;74.0;defesa
22;uruguai;77.0;ataque
23;uruguai;77.5;ataque
23;uruguai;76.5;ataque
27;uruguai;73.5;ataque
26;uruguai;75.5;ataque
29;uruguai;73.5;defesa
27;uruguai;73.5;ataque
33;uruguai;73.0;defesa
31;uruguai;73.0;ataque
30;uruguai;73.0;ataque
29;uruguai;72.0;ataque
21;uruguai;76.5;ataque
21;uruguai;76.0;ataque
19;uruguai;77.5;ataque
32;uruguai;72.0;ataque
26;uruguai;73.5;defesa
28;uruguai;72.5;ataque
27;uruguai;73.5;defesa
31;uruguai;72.0;ataque
27;uruguai;72.5;defesa
30;uruguai;72.0;ataque
35;uruguai;72.0;defesa
27;uruguai;72.0;ataque
21;canada;86.5;ataque
22;canada;82.0;ataque
35;canada;77.0;defesa
29;canada;76.5;defesa
25;canada;79.0;ataque
27;canada;74.5;ataque
28;canada;75.0;defesa
30;canada;74.0;ataque
23;canada;75.0;ataque
24;canada;75.0;ataque
27;canada;72.5;defesa
39;canada;72.0;ataque
25;canada;74.0;defesa
27;canada;71.5;ataque
29;canada;71.0;ataque
33;canada;71.0;ataque
24;canada;72.0;ataque
25;canada;71.5;defesa
27;canada;70.5;defesa
27;canada;70.0;ataque
32;canada;70.0;ataque
25;canada;71.0;defesa
35;canada;69.0;defesa
26;canada;68.5;defesa
23;canada;71.5;ataque
25;canada;68.5;ataque
29;canada;67.0;defesa
32;canada;67.0;ataque
23;canada;69.0;ataque
22;canada;70.5;ataque
27;canada;66.0;ataque
31;canada;66.0;ataque
20;canada;71.5;ataque
23;canada;67.5;ataque
25;canada;67.0;defesa
26;canada;66.5;ataque
29;canada;65.0;ataque
20;canada;71.5;ataque
24;canada;66.0;defesa
24;canada;67.5;ataque
23;canada;68.0;defesa
22;canada;67.0;ataque
27;canada;64.0;defesa
23;canada;66.0;ataque
22;canada;65.0;ataque
22;canada;68.0;ataque
25;canada;64.0;ataque
22;canada;67.0;defesa
22;canada;66.0;ataque
20;canada;69.0;ataque
25;canada;63.0;ataque
23;canada;63.5;ataque
20;canada;68.0;ataque
35;canada;61.0;ataque
19;canada;66.0;ataque
19;canada;66.0;ataque
22;canada;64.5;ataque
22;canada;65.5;defesa
32;canada;60.0;defesa
24;canada;62.5;ataque
35;costa_rica;88.0;defesa
33;costa_rica;75.0;defesa
33;costa_rica;74.0;defesa
30;costa_rica;71.0;ataque
28;costa_rica;71.0;ataque
25;costa_rica;72.5;ataque
31;costa_rica;70.0;ataque
30;costa_rica;69.0;defesa
29;costa_rica;68.0;ataque
23;costa_rica;69.5;ataque
29;costa_rica;68.0;defesa
20;costa_rica;71.5;ataque
25;costa_rica;66.5;ataque
27;costa_rica;65.5;ataque
28;costa_rica;64.0;ataque
26;costa_rica;64.5;ataque
30;costa_rica;63.0;ataque
29;costa_rica;63.0;ataque
32;costa_rica;62.0;defesa
23;costa_rica;64.5;defesa
22;costa_rica;63.5;defesa
27;mexico;83.5;ataque
31;mexico;82.0;ataque
27;mexico;81.0;ataque
29;mexico;81.0;ataque
25;mexico;82.0;ataque
32;mexico;80.0;ataque
37;mexico;80.0;defesa
40;mexico;79.0;defesa
24;mexico;80.0;ataque
25;mexico;79.5;defesa
36;mexico;77.0;defesa
27;mexico;76.5;ataque
25;mexico;78.5;ataque
24;mexico;79.0;defesa
26;mexico;76.5;ataque
29;mexico;76.0;ataque
27;mexico;76.5;ataque
35;mexico;76.0;defesa
34;mexico;76.0;defesa
21;mexico;79.5;ataque
25;mexico;77.0;ataque
28;mexico;75.5;ataque
31;mexico;75.0;defesa
22;mexico;78.5;ataque
26;mexico;75.5;defesa
24;mexico;76.5;defesa
24;mexico;75.5;defesa
31;mexico;72.0;ataque
31;mexico;72.0;ataque
23;mexico;73.5;ataque
21;mexico;71.5;defesa
29;mexico;67.0;defesa
21;mexico;71.5;defesa
20;mexico;73.0;ataque
23;mexico;68.5;defesa
24;mexico;69.0;defesa
20;mexico;71.0;ataque
22;mexico;71.0;ataque
27;mexico;67.0;defesa
19;mexico;72.5;ataque
21;mexico;70.5;ataque
29;mexico;64.5;defesa
25;mexico;66.0;ataque
30;mexico;63.0;ataque
20;mexico;68.0;ataque
22;mexico;66.5;ataque
27;mexico;61.5;ataque
28;mexico;61.5;defesa
21;mexico;62.5;ataque
18;mexico;64.5;defesa
19;mexico;64.0;ataque
18;mexico;62.0;ataque
18;mexico;62.5;defesa
24;estados_unidos;85.0;ataque
24;estados_unidos;82.5;ataque
21;estados_unidos;81.0;ataque
19;estados_unidos;81.5;ataque
27;estados_unidos;78.0;defesa
28;estados_unidos;78.5;defesa
23;estados_unidos;78.0;ataque
29;estados_unidos;76.5;defesa
23;estados_unidos;78.0;ataque
27;estados_unidos;75.0;ataque
32;estados_unidos;75.0;ataque
24;estados_unidos;77.0;ataque
22;estados_unidos;78.0;defesa
22;estados_unidos;77.5;ataque
22;estados_unidos;77.5;ataque
21;estados_unidos;79.0;ataque
24;estados_unidos;77.0;defesa
25;estados_unidos;75.5;defesa
24;estados_unidos;78.5;defesa
26;estados_unidos;75.5;ataque
21;estados_unidos;75.0;ataque
19;estados_unidos;78.0;ataque
20;estados_unidos;79.5;ataque
30;estados_unidos;73.0;defesa
27;estados_unidos;73.0;ataque
33;estados_unidos;73.0;defesa
36;estados_unidos;73.0;defesa
26;estados_unidos;73.5;ataque
25;estados_unidos;74.0;ataque
29;estados_unidos;72.0;ataque
28;estados_unidos;72.0;ataque
27;estados_unidos;73.0;defesa
27;estados_unidos;72.5;ataque
32;estados_unidos;72.0;defesa
32;estados_unidos;72.0;ataque
31;estados_unidos;72.0;defesa
35;estados_unidos;72.0;ataque
24;estados_unidos;73.5;defesa
22;estados_unidos;76.5;ataque
25;estados_unidos;73.5;defesa
19;estados_unidos;76.5;defesa
26;estados_unidos;72.5;defesa
24;estados_unidos;74.0;ataque
31;estados_unidos;71.0;defesa
27;estados_unidos;72.5;defesa
25;estados_unidos;74.0;defesa
31;estados_unidos;71.0;ataque
33;estados_unidos;71.0;ataque
32;estados_unidos;71.0;ataque
36;estados_unidos;71.0;defesa
21;estados_unidos;75.0;ataque
26;estados_unidos;71.5;ataque
25;estados_unidos;72.5;ataque
25;estados_unidos;72.0;ataque
31;estados_unidos;70.0;ataque
25;estados_unidos;72.5;ataque
24;estados_unidos;73.0;defesa
27;estados_unidos;71.5;ataque
29;estados_unidos;70.0;defesa
27;estados_unidos;70.0;ataque
31;camaroes;84.0;defesa
26;camaroes;83.5;defesa
26;camaroes;82.0;ataque
30;camaroes;78.0;ataque
32;camaroes;75.0;ataque
23;camaroes;78.0;ataque
29;camaroes;75.0;ataque
31;camaroes;75.0;defesa
30;camaroes;75.0;ataque
33;camaroes;75.0;ataque
28;camaroes;74.0;ataque
25;camaroes;78.0;ataque
27;camaroes;74.0;ataque
27;camaroes;74.5;defesa
34;camaroes;74.0;ataque
22;camaroes;76.5;ataque
23;camaroes;74.0;ataque
29;camaroes;73.0;ataque
30;camaroes;73.0;ataque
24;camaroes;75.0;ataque
24;camaroes;74.5;defesa
28;camaroes;72.0;ataque
24;camaroes;75.0;defesa
22;camaroes;74.0;defesa
25;camaroes;73.5;ataque
25;camaroes;73.0;ataque
24;camaroes;73.5;defesa
23;camaroes;74.0;defesa
26;camaroes;71.5;ataque
30;camaroes;70.0;defesa
29;camaroes;69.0;ataque
25;camaroes;71.0;ataque
21;camaroes;72.5;defesa
26;camaroes;70.0;defesa
26;camaroes;69.5;defesa
24;camaroes;71.0;ataque
26;camaroes;70.0;ataque
22;camaroes;72.0;defesa
25;camaroes;70.0;defesa
28;camaroes;67.5;defesa
27;camaroes;68.5;ataque
26;camaroes;68.5;ataque
26;camaroes;67.0;ataque
25;camaroes;67.5;ataque
29;camaroes;67.0;defesa
21;camaroes;68.5;defesa
26;camaroes;66.5;defesa
25;camaroes;67.0;defesa
28;camaroes;66.5;defesa
25;camaroes;68.0;ataque
32;camaroes;65.0;defesa
22;camaroes;68.5;defesa
24;camaroes;66.0;ataque
23;camaroes;67.5;defesa
22;camaroes;68.0;ataque
30;camaroes;64.0;defesa
20;camaroes;69.0;defesa
24;camaroes;66.0;ataque
27;camaroes;63.5;defesa
26;camaroes;64.5;ataque
29;gana;84.0;ataque
27;gana;79.5;defesa
23;gana;81.0;defesa
28;gana;78.0;defesa
22;gana;80.0;ataque
29;gana;76.0;ataque
27;gana;76.5;defesa
29;gana;76.0;ataque
20;gana;80.0;ataque
26;gana;77.5;ataque
26;gana;76.5;ataque
29;gana;75.0;ataque
31;gana;75.0;ataque
32;gana;75.0;ataque
28;gana;75.5;defesa
35;gana;74.0;ataque
28;gana;73.0;ataque
24;gana;74.5;ataque
28;gana;72.0;ataque
25;gana;74.0;ataque
28;gana;72.5;ataque
30;gana;72.0;defesa
32;gana;72.0;defesa
32;gana;72.0;ataque
34;gana;72.0;defesa
22;gana;73.0;ataque
22;gana;75.0;ataque
25;gana;73.5;ataque
24;gana;73.5;ataque
24;gana;73.5;ataque
28;gana;71.0;ataque
19;gana;75.0;ataque
23;gana;74.0;ataque
24;gana;73.0;defesa
22;gana;74.5;ataque
28;gana;70.0;ataque
29;gana;70.0;ataque
25;gana;72.0;ataque
24;gana;74.0;defesa
25;gana;73.0;defesa
28;gana;70.0;defesa
30;gana;70.0;ataque
25;gana;71.5;ataque
23;gana;72.0;defesa
25;gana;70.0;ataque
27;gana;69.5;ataque
27;gana;70.0;defesa
28;gana;69.5;defesa
28;gana;69.5;defesa
27;gana;70.0;defesa
26;gana;69.0;ataque
31;gana;69.0;ataque
34;gana;69.0;ataque
19;gana;73.5;defesa
21;gana;73.5;ataque
22;gana;71.0;defesa
25;gana;70.5;ataque
26;gana;70.0;defesa
25;gana;69.5;ataque
28;gana;68.0;ataque
31;marrocos;84.0;defesa
29;marrocos;83.0;ataque
24;marrocos;84.0;defesa
26;marrocos;81.5;defesa
25;marrocos;82.5;ataque
27;marrocos;79.5;ataque
29;marrocos;77.0;ataque
32;marrocos;77.0;defesa
29;marrocos;76.0;ataque
26;marrocos;76.5;ataque
26;marrocos;77.5;ataque
35;marrocos;76.0;defesa
26;marrocos;75.5;ataque
30;marrocos;75.0;defesa
25;marrocos;76.5;ataque
34;marrocos;75.0;ataque
35;marrocos;75.0;ataque
33;marrocos;75.0;ataque
23;marrocos;76.5;ataque
24;marrocos;78.0;ataque
28;marrocos;74.0;ataque
28;marrocos;74.0;ataque
23;marrocos;77.0;ataque
29;marrocos;73.0;ataque
24;marrocos;75.0;ataque
26;marrocos;74.5;defesa
25;marrocos;74.5;ataque
33;marrocos;73.0;defesa
32;marrocos;73.0;ataque
32;marrocos;72.0;ataque
28;marrocos;72.0;ataque
24;marrocos;75.0;ataque
27;marrocos;71.5;ataque
26;marrocos;73.0;defesa
24;marrocos;74.0;ataque
31;marrocos;71.0;defesa
25;marrocos;73.0;ataque
27;marrocos;71.5;ataque
26;marrocos;72.5;ataque
32;marrocos;71.0;ataque
20;marrocos;76.0;ataque
24;marrocos;72.5;defesa
22;marrocos;75.5;ataque
22;marrocos;74.5;ataque
34;marrocos;70.0;defesa
25;marrocos;72.0;ataque
26;marrocos;72.0;defesa
27;marrocos;70.5;ataque
33;marrocos;70.0;defesa
27;marrocos;70.0;ataque
23;marrocos;72.5;defesa
30;marrocos;69.0;defesa
25;marrocos;70.5;ataque
22;marrocos;72.5;defesa
26;marrocos;69.0;ataque
30;marrocos;68.0;ataque
24;marrocos;70.0;ataque
24;marrocos;70.0;defesa
28;marrocos;68.0;ataque
29;marrocos;69.0;defesa
30;senegal;89.0;ataque
31;senegal;87.0;defesa
30;senegal;86.5;defesa
33;senegal;82.0;ataque
25;senegal;81.0;ataque
24;senegal;80.0;ataque
26;senegal;78.0;defesa
27;senegal;77.5;ataque
29;senegal;78.0;defesa
23;senegal;79.0;ataque
29;senegal;76.0;ataque
36;senegal;75.0;ataque
22;senegal;77.0;ataque
23;senegal;77.5;ataque
31;senegal;74.0;ataque
30;senegal;74.0;ataque
28;senegal;73.0;ataque
25;senegal;75.5;ataque
23;senegal;75.5;ataque
26;senegal;73.5;ataque
30;senegal;73.0;ataque
27;senegal;73.5;ataque
33;senegal;73.0;defesa
21;senegal;78.0;ataque
25;senegal;73.5;ataque
24;senegal;74.0;ataque
27;senegal;73.5;defesa
25;senegal;74.0;defesa
32;senegal;72.0;ataque
30;senegal;72.0;ataque
20;senegal;76.5;ataque
20;senegal;75.0;ataque
27;senegal;72.5;ataque
25;senegal;73.0;ataque
26;senegal;72.5;defesa
27;senegal;71.0;ataque
28;senegal;71.0;ataque
30;senegal;71.0;defesa
27;senegal;71.5;ataque
21;senegal;75.5;ataque
24;senegal;72.5;ataque
23;senegal;74.0;ataque
26;senegal;72.5;defesa
29;senegal;70.0;ataque
32;senegal;70.0;defesa
32;senegal;70.0;defesa
25;senegal;70.0;ataque
22;senegal;74.0;ataque
24;senegal;72.0;ataque
34;senegal;69.0;defesa
27;senegal;69.5;ataque
26;senegal;70.0;ataque
30;senegal;69.0;ataque
28;senegal;69.0;defesa
29;senegal;69.0;ataque
30;senegal;69.0;defesa
20;senegal;72.5;defesa
22;senegal;72.0;defesa
28;senegal;68.5;defesa
27;senegal;68.0;defesa
27;tunisia;79.5;ataque
30;tunisia;76.0;ataque
31;tunisia;75.0;ataque
28;tunisia;73.0;ataque
31;tunisia;73.0;ataque
25;tunisia;75.0;ataque
27;tunisia;72.5;ataque
28;tunisia;71.0;defesa
27;tunisia;72.5;defesa
35;tunisia;71.0;ataque
26;tunisia;71.5;defesa
27;tunisia;70.5;ataque
21;tunisia;73.5;ataque
32;tunisia;69.0;defesa
28;tunisia;68.0;ataque
24;tunisia;69.5;defesa
25;tunisia;68.5;ataque
30;tunisia;67.0;defesa
25;tunisia;69.0;defesa
25;tunisia;68.5;ataque
30;tunisia;66.0;ataque
30;tunisia;66.0;ataque
29;tunisia;66.0;ataque
26;tunisia;66.5;ataque
23;tunisia;68.5;ataque
19;tunisia;74.0;ataque
20;tunisia;71.5;defesa
22;tunisia;64.5;defesa
20;tunisia;67.0;ataque
20;tunisia;66.5;defesa
22;tunisia;62.5;defesa
22;tunisia;63.5;ataque
22;tunisia;63.5;ataque
30;ira;81.0;ataque
27;ira;80.5;ataque
26;ira;73.5;ataque
29;ira;73.5;defesa
26;ira;73.0;ataque
29;ira;72.0;ataque
29;ira;72.0;ataque
32;ira;72.0;ataque
26;ira;70.5;ataque
32;ira;70.0;ataque
27;ira;69.5;defesa
26;ira;70.0;defesa
29;ira;68.0;ataque
24;ira;70.0;ataque
21;ira;72.5;ataque
35;ira;66.0;defesa
28;ira;64.0;ataque
31;ira;61.0;defesa
26;japao;81.0;ataque
23;japao;82.0;defesa
29;japao;78.0;ataque
29;japao;78.0;ataque
24;japao;80.0;ataque
27;japao;76.5;ataque
28;japao;76.0;ataque
27;japao;75.0;ataque
26;japao;76.0;ataque
25;japao;77.5;defesa
27;japao;75.5;ataque
23;japao;78.5;ataque
25;japao;75.5;ataque
22;japao;76.0;ataque
21;japao;79.0;ataque
31;japao;74.0;ataque
31;japao;74.0;ataque
38;japao;74.0;defesa
27;japao;73.0;ataque
34;japao;73.0;defesa
24;japao;75.5;ataque
25;japao;74.5;ataque
23;japao;74.5;defesa
33;japao;72.0;ataque
39;japao;72.0;defesa
26;japao;72.5;ataque
24;japao;73.5;ataque
25;japao;72.5;ataque
26;japao;71.5;ataque
24;japao;72.5;ataque
23;japao;73.0;ataque
25;japao;73.5;ataque
25;japao;72.5;defesa
25;japao;71.0;defesa
23;japao;72.5;ataque
30;japao;69.5;defesa
28;japao;69.0;defesa
30;japao;69.0;ataque
25;japao;70.5;defesa
22;japao;72.5;ataque
29;japao;68.0;ataque
27;japao;69.5;ataque
31;japao;68.0;ataque
24;japao;70.5;ataque
27;japao;70.0;defesa
32;japao;68.0;ataque
28;japao;68.0;ataque
21;japao;72.5;ataque
22;japao;71.0;defesa
23;japao;71.0;ataque
26;japao;68.0;ataque
25;japao;68.0;ataque
25;japao;67.5;ataque
28;japao;67.0;defesa
25;japao;67.5;defesa
31;japao;66.0;defesa
25;japao;66.5;ataque
23;japao;69.5;ataque
29;japao;65.0;ataque
35;japao;65.0;ataque
25;coreia_do_sul;81.5;defesa
26;coreia_do_sul;77.5;ataque
30;coreia_do_sul;76.0;ataque
30;coreia_do_sul;75.0;ataque
31;coreia_do_sul;75.0;defesa
33;coreia_do_sul;74.0;defesa
33;coreia_do_sul;74.0;ataque
21;coreia_do_sul;77.0;ataque
30;coreia_do_sul;73.0;ataque
32;coreia_do_sul;73.0;ataque
31;coreia_do_sul;73.0;defesa
23;coreia_do_sul;76.0;ataque
23;coreia_do_sul;74.5;ataque
28;coreia_do_sul;73.0;defesa
28;coreia_do_sul;72.0;ataque
30;coreia_do_sul;72.0;ataque
34;coreia_do_sul;72.0;ataque
33;coreia_do_sul;72.0;defesa
29;coreia_do_sul;71.0;ataque
30;coreia_do_sul;71.0;defesa
32;coreia_do_sul;71.0;ataque
32;coreia_do_sul;71.0;defesa
32;coreia_do_sul;71.0;defesa
25;coreia_do_sul;72.5;ataque
25;coreia_do_sul;71.5;ataque
25;coreia_do_sul;73.5;defesa
25;coreia_do_sul;74.0;defesa
26;coreia_do_sul;70.0;ataque
25;coreia_do_sul;72.5;ataque
28;coreia_do_sul;71.5;defesa
25;coreia_do_sul;71.5;ataque
27;coreia_do_sul;70.0;defesa
27;coreia_do_sul;71.0;defesa
27;coreia_do_sul;70.0;ataque
31;coreia_do_sul;70.0;defesa
33;coreia_do_sul;70.0;ataque
32;coreia_do_sul;70.0;defesa
34;coreia_do_sul;70.0;ataque
24;coreia_do_sul;72.5;ataque
28;coreia_do_sul;69.0;ataque
28;coreia_do_sul;70.0;defesa
31;coreia_do_sul;69.0;defesa
31;coreia_do_sul;69.0;defesa
33;coreia_do_sul;69.0;defesa
31;coreia_do_sul;69.0;defesa
33;coreia_do_sul;69.0;defesa
34;coreia_do_sul;69.0;ataque
32;coreia_do_sul;69.0;ataque
34;coreia_do_sul;69.0;ataque
39;coreia_do_sul;69.0;defesa
39;coreia_do_sul;69.0;defesa
23;coreia_do_sul;72.5;ataque
24;coreia_do_sul;70.0;ataque
23;coreia_do_sul;73.0;ataque
25;coreia_do_sul;69.5;defesa
27;coreia_do_sul;68.5;defesa
23;coreia_do_sul;72.5;ataque
29;coreia_do_sul;68.0;ataque
34;coreia_do_sul;68.0;defesa
28;coreia_do_sul;68.5;ataque
25;qatar;77.0;ataque
32;qatar;72.0;ataque
26;qatar;74.5;ataque
31;qatar;72.0;ataque
32;qatar;71.0;defesa
32;qatar;71.0;ataque
29;qatar;70.0;defesa
29;qatar;69.0;ataque
32;qatar;69.0;defesa
24;qatar;71.5;defesa
23;qatar;71.5;defesa
32;qatar;68.0;defesa
28;qatar;67.0;ataque
32;qatar;67.0;ataque
26;qatar;67.0;defesa
26;qatar;68.0;ataque
24;qatar;70.0;defesa
26;qatar;66.5;defesa
30;qatar;65.0;ataque
29;qatar;65.0;defesa
24;qatar;68.0;defesa
29;qatar;65.0;ataque
23;qatar;69.5;defesa
25;qatar;66.0;ataque
24;qatar;65.0;ataque
30;qatar;63.0;defesa
26;qatar;65.0;defesa
23;qatar;65.5;ataque
25;qatar;62.0;ataque
23;qatar;64.0;defesa
31;arabia_saudita;77.0;ataque
33;arabia_saudita;75.0;ataque
30;arabia_saudita;73.0;defesa
28;arabia_saudita;72.0;defesa
25;arabia_saudita;73.5;defesa
23;arabia_saudita;73.0;defesa
30;arabia_saudita;70.0;defesa
35;arabia_saudita;70.0;defesa
32;arabia_saudita;70.0;ataque
25;arabia_saudita;70.5;ataque
28;arabia_saudita;69.5;ataque
27;arabia_saudita;69.0;ataque
28;arabia_saudita;69.0;ataque
28;arabia_saudita;69.0;defesa
31;arabia_saudita;69.0;defesa
30;arabia_saudita;69.0;ataque
25;arabia_saudita;69.5;defesa
29;arabia_saudita;68.0;ataque
28;arabia_saudita;68.0;ataque
28;arabia_saudita;68.0;ataque
30;arabia_saudita;68.0;ataque
22;arabia_saudita;70.0;defesa
23;arabia_saudita;71.0;ataque
26;arabia_saudita;67.0;ataque
33;arabia_saudita;67.0;defesa
27;arabia_saudita;67.0;ataque
26;arabia_saudita;69.5;ataque
28;arabia_saudita;68.0;defesa
32;arabia_saudita;67.0;defesa
26;arabia_saudita;68.5;defesa
23;arabia_saudita;70.5;defesa
25;arabia_saudita;68.5;ataque
23;arabia_saudita;70.5;defesa
26;arabia_saudita;68.5;ataque
28;arabia_saudita;67.0;defesa
28;arabia_saudita;66.0;ataque
28;arabia_saudita;66.5;ataque
31;arabia_saudita;66.0;ataque
28;arabia_saudita;66.0;defesa
30;arabia_saudita;66.0;defesa
29;arabia_saudita;66.5;defesa
28;arabia_saudita;66.0;ataque
30;arabia_saudita;66.0;defesa
32;arabia_saudita;66.0;ataque
36;arabia_saudita;66.0;defesa
30;arabia_saudita;66.0;defesa
21;arabia_saudita;71.0;ataque
27;arabia_saudita;65.0;ataque
22;arabia_saudita;70.5;ataque
27;arabia_saudita;65.0;ataque
24;arabia_saudita;68.5;ataque
29;arabia_saudita;65.0;ataque
26;arabia_saudita;67.5;defesa
29;arabia_saudita;65.0;defesa
28;arabia_saudita;65.5;defesa
30;arabia_saudita;65.0;ataque
31;arabia_saudita;65.0;defesa
37;arabia_saudita;65.0;defesa
30;arabia_saudita;65.0;defesa
34;arabia_saudita;65.0;ataque
30;australia;78.0;defesa
32;australia;76.0;ataque
29;australia;75.0;ataque
30;australia;75.0;ataque
26;australia;73.5;ataque
24;australia;74.5;defesa
28;australia;72.5;defesa
30;australia;72.0;defesa
30;australia;72.0;defesa
23;australia;74.5;ataque
29;australia;71.0;ataque
31;australia;71.0;ataque
35;australia;71.0;ataque
33;australia;71.0;ataque
24;australia;73.5;ataque
30;australia;70.0;defesa
29;australia;70.0;ataque
27;australia;70.0;ataque
27;australia;70.5;ataque
29;australia;70.0;ataque
31;australia;70.0;defesa
31;australia;70.0;defesa
37;australia;70.0;defesa
26;australia;70.5;defesa
24;australia;70.5;ataque
23;australia;73.5;ataque
27;australia;69.0;defesa
29;australia;69.0;ataque
30;australia;69.0;defesa
29;australia;69.0;ataque
29;australia;69.0;defesa
31;australia;69.0;defesa
38;australia;69.0;defesa
23;australia;72.0;defesa
24;australia;69.5;ataque
28;australia;68.0;ataque
24;australia;69.5;ataque
27;australia;68.0;defesa
30;australia;68.0;ataque
28;australia;68.0;defesa
30;australia;68.0;ataque
32;australia;68.0;ataque
30;australia;68.0;defesa
34;australia;68.0;defesa
22;australia;71.5;ataque
25;australia;68.0;ataque
24;australia;70.0;defesa
24;australia;69.5;ataque
27;australia;67.0;ataque
25;australia;68.0;ataque
31;australia;67.0;ataque
27;australia;67.5;defesa
28;australia;67.0;ataque
31;australia;67.0;ataque
28;australia;67.0;ataque
29;australia;67.0;ataque
27;australia;68.0;defesa
31;australia;67.0;defesa
33;australia;67.0;defesa
34;australia;67.0;defesa
